weeks,M,T,W,R,F,Sa,Su,target,bins
146,0.025193089779115496,0.02468321768136139,0.01621692012407472,0.002007297121375373,0.00018785474466387342,-0.0344438326307559,0.020554942788268526,-0.018580921637858516,0.0
147,-0.018580921637858516,-0.056767892224373284,-0.022515764262078797,0.02953667338118038,-0.01768145955034406,-0.056856176924572566,-0.11292633923586859,-0.030252516215762526,0.0
148,-0.030252516215762526,0.14470223258471293,0.03931509971778535,-0.023162599967287534,0.22351268020470805,-0.0616788169653244,0.050942944694175374,-0.027218019458354448,0.0
149,-0.027218019458354448,0.009034358639768314,-0.06739978029676319,-0.015268629207883855,0.05405997307455035,0.04640739380846348,-0.029878918953406775,0.014159390085970003,4.0
150,0.014159390085970003,0.038361005296823514,-0.05151517469450617,-0.006463449398097509,0.03530505332650957,0.0318017859243227,0.11710070940856099,-0.013857215537372625,0.0
151,-0.013857215537372625,0.04784140054513841,0.014779459120212834,-0.023235894811749702,0.009524073879076056,0.07885406967535502,0.060945749521110315,0.04683886028937678,4.0
152,0.04683886028937678,0.062187871048003274,-0.02970676699525754,0.04289645886235682,-0.01380240460815152,-0.04410732966965014,0.012383894813824625,-0.02387373895990308,0.0
153,-0.02387373895990308,-0.022780517163962344,0.022421088882341067,0.011813043869816298,0.04610262633701723,0.009015747793508666,-0.0061855114447748605,0.009015438872358672,3.0
154,0.009015438872358672,0.001085012727259027,0.040442698878869976,-0.0032369303733972288,0.03158184086537652,0.041588086201619134,-0.06667594712484792,0.0013860593632752938,3.0
155,0.0013860593632752938,-0.08243739014747753,0.03447218148323472,0.047422825823671744,0.0034847752849671565,-0.08502035908097838,-0.00011117310979891215,-0.02559336518983457,0.0
156,-0.02559336518983457,0.011194836097599747,-0.008890680403949247,-0.0641155338256798,-0.20207744307258935,0.13880162942219165,-0.008688580486237996,-0.004220976080393513,1.0
157,-0.004220976080393513,0.1261179775660768,-0.039411101352127886,-0.0038092805437983657,-0.0726663473322624,0.0005235375488297223,0.04477678145224928,-0.03064534038050759,0.0
158,-0.03064534038050759,0.06489271241286687,-0.009070100387486235,0.07523628942570149,-0.00609645287755356,-0.0013217637931290938,0.04113349558402746,0.012535618504582402,4.0
159,0.012535618504582402,0.002873585357098918,-0.02041582790093166,-0.020935989174155623,0.022113671877850294,0.010327010975649031,0.013710792519912474,0.04088278663778411,4.0
160,0.04088278663778411,0.03443947859513585,0.00272648615564286,0.008385700549203179,0.12345090945402859,0.032299285186478954,0.03352905179196419,-0.02575570899578672,0.0
161,-0.02575570899578672,0.009451386414218277,-0.024285970725770767,-0.0035896319585528857,0.02202910194742458,0.04933638594168954,0.006626572138504372,-0.005091935145337345,1.0
162,-0.005091935145337345,-0.01180432612975757,-0.07174377909964313,0.039632439094544836,0.026065018380531768,-0.019152642754995952,-0.00578395855536229,0.06074853452373219,4.0
163,0.06074853452373219,0.0028039708242335593,0.04915495742769593,0.05096895897415621,0.044688729267901905,0.01079860932327037,0.032955146415545755,-0.0001755575101540785,2.0
164,-0.0001755575101540785,-0.052710339784141524,0.0167012886446809,0.04188243035440209,-0.03736270925132956,-0.08054038229200522,-0.05005817619253605,-0.05841270404884291,0.0
165,-0.05841270404884291,0.09980170704488422,0.011106275827081902,0.09873042490343664,0.06991529812597186,-0.0201102626040619,0.008901146139494998,0.03455431635565098,4.0
166,0.03455431635565098,0.020520554935579582,-0.01569578629015389,0.018936992964897925,-0.01942364258414031,0.020556339939307833,0.06429765322195635,0.06216168574331782,4.0
167,0.06216168574331782,0.04910313589176418,0.0255250148755799,-0.017074947094048554,0.029030033059767035,0.07367016174468333,0.009464772164850643,0.020779312780028647,4.0
168,0.020779312780028647,0.032201224426900765,0.020136999911636977,0.17938317743954535,0.22147532124182945,-0.0745898340591058,-0.08555721102948155,0.016930832354738357,4.0
