Date,Close
"2012-09-02 00:00:00",10.2
"2012-09-03 00:00:00",10.53
"2012-09-04 00:00:00",10.38
"2012-09-05 00:00:00",11
"2012-09-06 00:00:00",11.18
"2012-09-07 00:00:00",11
"2012-09-08 00:00:00",11.04
"2012-09-09 00:00:00",11.02
"2012-09-10 00:00:00",11.17
"2012-09-11 00:00:00",11.33
"2012-09-12 00:00:00",11.36
"2012-09-13 00:00:00",11.4
"2012-09-14 00:00:00",11.67
"2012-09-15 00:00:00",11.75
"2012-09-16 00:00:00",11.87
"2012-09-17 00:00:00",11.89
"2012-09-18 00:00:00",12.25
"2012-09-19 00:00:00",12.57
"2012-09-20 00:00:00",12.28
"2012-09-21 00:00:00",12.37
"2012-09-22 00:00:00",12.24
"2012-09-23 00:00:00",12.19
"2012-09-24 00:00:00",12.1
"2012-09-25 00:00:00",12.2
"2012-09-26 00:00:00",12.27
"2012-09-27 00:00:00",12.31
"2012-09-28 00:00:00",12.39
"2012-09-29 00:00:00",12.36
"2012-09-30 00:00:00",12.4
"2012-10-01 00:00:00",12.4
"2012-10-02 00:00:00",12.84
"2012-10-03 00:00:00",12.89
"2012-10-04 00:00:00",12.85
"2012-10-05 00:00:00",12.69
"2012-10-06 00:00:00",12.5
"2012-10-07 00:00:00",11.8
"2012-10-08 00:00:00",11.78
"2012-10-09 00:00:00",11.89
"2012-10-10 00:00:00",12.12
"2012-10-11 00:00:00",12.03
"2012-10-12 00:00:00",12
"2012-10-13 00:00:00",11.86
"2012-10-14 00:00:00",11.74
"2012-10-15 00:00:00",11.84
"2012-10-16 00:00:00",11.85
"2012-10-17 00:00:00",11.81
"2012-10-18 00:00:00",11.94
"2012-10-19 00:00:00",11.74
"2012-10-20 00:00:00",11.74
"2012-10-21 00:00:00",11.63
"2012-10-22 00:00:00",11.71
"2012-10-23 00:00:00",11.65
"2012-10-24 00:00:00",11.65
"2012-10-25 00:00:00",10.86
"2012-10-26 00:00:00",10.17
"2012-10-27 00:00:00",10.26
"2012-10-28 00:00:00",10.7
"2012-10-29 00:00:00",10.6
"2012-10-30 00:00:00",10.89
"2012-10-31 00:00:00",11.2
"2012-11-01 00:00:00",10.57
"2012-11-02 00:00:00",10.47
"2012-11-03 00:00:00",10.64
"2012-11-04 00:00:00",10.8
"2012-11-05 00:00:00",10.75
"2012-11-06 00:00:00",10.9
"2012-11-07 00:00:00",10.92
"2012-11-08 00:00:00",10.92
"2012-11-09 00:00:00",10.81
"2012-11-10 00:00:00",10.89
"2012-11-11 00:00:00",10.87
"2012-11-12 00:00:00",11.01
"2012-11-13 00:00:00",10.95
"2012-11-14 00:00:00",10.95
"2012-11-15 00:00:00",11.2
"2012-11-16 00:00:00",11.75
"2012-11-17 00:00:00",11.79
"2012-11-18 00:00:00",11.65
"2012-11-19 00:00:00",11.8
"2012-11-20 00:00:00",11.73
"2012-11-21 00:00:00",11.77
"2012-11-22 00:00:00",12.42
"2012-11-23 00:00:00",12.34
"2012-11-24 00:00:00",12.41
"2012-11-25 00:00:00",12.48
"2012-11-26 00:00:00",12.25
"2012-11-27 00:00:00",12.2
"2012-11-28 00:00:00",12.35
"2012-11-29 00:00:00",12.45
"2012-11-30 00:00:00",12.56
"2012-12-01 00:00:00",12.56
"2012-12-02 00:00:00",12.5
"2012-12-03 00:00:00",12.68
"2012-12-04 00:00:00",13.41
"2012-12-05 00:00:00",13.38
"2012-12-06 00:00:00",13.3
"2012-12-07 00:00:00",13.5
"2012-12-08 00:00:00",13.42
"2012-12-09 00:00:00",13.39
"2012-12-10 00:00:00",13.43
"2012-12-11 00:00:00",13.56
"2012-12-12 00:00:00",13.7
"2012-12-13 00:00:00",13.7
"2012-12-14 00:00:00",13.6
"2012-12-15 00:00:00",13.49
"2012-12-16 00:00:00",13.3
"2012-12-17 00:00:00",13.25
"2012-12-18 00:00:00",13.3
"2012-12-19 00:00:00",13.6
"2012-12-20 00:00:00",13.52
"2012-12-21 00:00:00",13.5
"2012-12-22 00:00:00",13.37
"2012-12-23 00:00:00",13.31
"2012-12-24 00:00:00",13.38
"2012-12-25 00:00:00",13.35
"2012-12-26 00:00:00",13.47
"2012-12-27 00:00:00",13.42
"2012-12-28 00:00:00",13.42
"2012-12-29 00:00:00",13.4
"2012-12-30 00:00:00",13.45
"2012-12-31 00:00:00",13.51
"2013-01-01 00:00:00",13.3
"2013-01-02 00:00:00",13.28
"2013-01-03 00:00:00",13.4
"2013-01-04 00:00:00",13.5
"2013-01-05 00:00:00",13.44
"2013-01-06 00:00:00",13.45
"2013-01-07 00:00:00",13.59
"2013-01-08 00:00:00",13.74
"2013-01-09 00:00:00",13.77
"2013-01-10 00:00:00",14.14
"2013-01-11 00:00:00",14.14
"2013-01-12 00:00:00",14.24
"2013-01-13 00:00:00",14.12
"2013-01-14 00:00:00",14.3
"2013-01-15 00:00:00",14.25
"2013-01-16 00:00:00",14.73
"2013-01-17 00:00:00",15.5
"2013-01-18 00:00:00",15.7
"2013-01-19 00:00:00",15.61
"2013-01-20 00:00:00",15.7
"2013-01-21 00:00:00",16.8
"2013-01-22 00:00:00",17.26
"2013-01-23 00:00:00",17.5
"2013-01-24 00:00:00",16.9
"2013-01-25 00:00:00",17.4
"2013-01-26 00:00:00",17.88
"2013-01-27 00:00:00",17.82
"2013-01-28 00:00:00",18.72
"2013-01-29 00:00:00",19.53
"2013-01-30 00:00:00",19.7
"2013-01-31 00:00:00",20.41
"2013-02-01 00:00:00",20.5
"2013-02-02 00:00:00",19.63
"2013-02-03 00:00:00",20.59
"2013-02-04 00:00:00",20.43
"2013-02-05 00:00:00",20.6
"2013-02-06 00:00:00",21.18
"2013-02-07 00:00:00",22.15
"2013-02-08 00:00:00",22.66
"2013-02-09 00:00:00",23.65
"2013-02-10 00:00:00",23.97
"2013-02-11 00:00:00",24.65
"2013-02-12 00:00:00",25.17
"2013-02-13 00:00:00",24.2
"2013-02-14 00:00:00",27.22
"2013-02-15 00:00:00",27.1
"2013-02-16 00:00:00",27.22
"2013-02-17 00:00:00",26.81
"2013-02-18 00:00:00",26.95
"2013-02-19 00:00:00",29.42
"2013-02-20 00:00:00",29.64
"2013-02-21 00:00:00",29.75
"2013-02-22 00:00:00",30.25
"2013-02-23 00:00:00",29.8
"2013-02-24 00:00:00",29.89
"2013-02-25 00:00:00",30.4
"2013-02-26 00:00:00",31.1
"2013-02-27 00:00:00",30.9
"2013-02-28 00:00:00",33.38
"2013-03-01 00:00:00",34.5
"2013-03-02 00:00:00",34.25
"2013-03-03 00:00:00",34.5
"2013-03-04 00:00:00",36.15
"2013-03-05 00:00:00",40.33
"2013-03-06 00:00:00",41.02
"2013-03-07 00:00:00",42
"2013-03-08 00:00:00",44.18
"2013-03-09 00:00:00",46.85
"2013-03-10 00:00:00",46
"2013-03-11 00:00:00",48.4
"2013-03-12 00:00:00",44.29
"2013-03-13 00:00:00",46.92
"2013-03-14 00:00:00",47.17
"2013-03-15 00:00:00",46.95
"2013-03-16 00:00:00",47
"2013-03-17 00:00:00",47.4
"2013-03-18 00:00:00",51.6
"2013-03-19 00:00:00",59.14
"2013-03-20 00:00:00",64.49
"2013-03-21 00:00:00",70.85
"2013-03-22 00:00:00",69.86
"2013-03-23 00:00:00",64.35
"2013-03-24 00:00:00",71.5
"2013-03-25 00:00:00",73.6
"2013-03-26 00:00:00",78.5
"2013-03-27 00:00:00",88.92
"2013-03-28 00:00:00",86.18
"2013-03-29 00:00:00",90.5
"2013-03-30 00:00:00",92.19
"2013-03-31 00:00:00",93.03
"2013-04-01 00:00:00",104
"2013-04-02 00:00:00",117.98
"2013-04-03 00:00:00",135
"2013-04-04 00:00:00",132.12
"2013-04-05 00:00:00",142.32
"2013-04-06 00:00:00",142.63
"2013-04-07 00:00:00",162.3
"2013-04-08 00:00:00",187.5
"2013-04-09 00:00:00",230
"2013-04-10 00:00:00",165
"2013-04-11 00:00:00",124.9
"2013-04-12 00:00:00",117
"2013-04-13 00:00:00",93
"2013-04-14 00:00:00",90
"2013-04-15 00:00:00",82.39
"2013-04-16 00:00:00",68.36
"2013-04-17 00:00:00",93.07
"2013-04-18 00:00:00",109.01
"2013-04-19 00:00:00",118.48
"2013-04-20 00:00:00",126.62
"2013-04-21 00:00:00",119.2
"2013-04-22 00:00:00",127.4
"2013-04-23 00:00:00",143.47
"2013-04-24 00:00:00",154.2
"2013-04-25 00:00:00",141.71
"2013-04-26 00:00:00",136.9
"2013-04-27 00:00:00",128
"2013-04-28 00:00:00",134.44
"2013-04-29 00:00:00",144
"2013-04-30 00:00:00",139.23
"2013-05-01 00:00:00",116.38
"2013-05-02 00:00:00",106.25
"2013-05-03 00:00:00",98.1
"2013-05-04 00:00:00",112.9
"2013-05-05 00:00:00",115.98
"2013-05-06 00:00:00",112.25
"2013-05-07 00:00:00",109.6
"2013-05-08 00:00:00",113.2
"2013-05-09 00:00:00",112.8
"2013-05-10 00:00:00",117.7
"2013-05-11 00:00:00",115.64
"2013-05-12 00:00:00",114.82
"2013-05-13 00:00:00",117.98
"2013-05-14 00:00:00",111.4
"2013-05-15 00:00:00",114.22
"2013-05-16 00:00:00",118.21
"2013-05-17 00:00:00",123.5
"2013-05-18 00:00:00",123.21
"2013-05-19 00:00:00",122.5
"2013-05-20 00:00:00",122.02
"2013-05-21 00:00:00",122.89
"2013-05-22 00:00:00",123.8
"2013-05-23 00:00:00",126.3
"2013-05-24 00:00:00",133.1
"2013-05-25 00:00:00",131.99
"2013-05-26 00:00:00",133.5
"2013-05-27 00:00:00",129.77
"2013-05-28 00:00:00",129
"2013-05-29 00:00:00",132.25
"2013-05-30 00:00:00",128.8
"2013-05-31 00:00:00",128.82
"2013-06-01 00:00:00",129.3
"2013-06-02 00:00:00",122.5
"2013-06-03 00:00:00",120.74
"2013-06-04 00:00:00",121.4
"2013-06-05 00:00:00",121.9
"2013-06-06 00:00:00",118.97
"2013-06-07 00:00:00",111
"2013-06-08 00:00:00",107.89
"2013-06-09 00:00:00",100.44
"2013-06-10 00:00:00",106.35
"2013-06-11 00:00:00",109
"2013-06-12 00:00:00",108.78
"2013-06-13 00:00:00",103.95
"2013-06-14 00:00:00",100
"2013-06-15 00:00:00",99.8
"2013-06-16 00:00:00",99.9
"2013-06-17 00:00:00",101.95
"2013-06-18 00:00:00",107.35
"2013-06-19 00:00:00",108.25
"2013-06-20 00:00:00",111.29
"2013-06-21 00:00:00",109.5
"2013-06-22 00:00:00",108.2
"2013-06-23 00:00:00",107.9
"2013-06-24 00:00:00",102.09
"2013-06-25 00:00:00",103.33
"2013-06-26 00:00:00",104
"2013-06-27 00:00:00",101.74
"2013-06-28 00:00:00",94.66
"2013-06-29 00:00:00",95
"2013-06-30 00:00:00",97.51
"2013-07-01 00:00:00",84.61
"2013-07-02 00:00:00",87.66
"2013-07-03 00:00:00",76.89
"2013-07-04 00:00:00",77.68
"2013-07-05 00:00:00",66.34
"2013-07-06 00:00:00",66.85
"2013-07-07 00:00:00",72.51
"2013-07-08 00:00:00",74.56
"2013-07-09 00:00:00",74.22
"2013-07-10 00:00:00",84.51
"2013-07-11 00:00:00",91.22
"2013-07-12 00:00:00",88.46
"2013-07-13 00:00:00",91.39
"2013-07-14 00:00:00",90.37
"2013-07-15 00:00:00",93.14
"2013-07-16 00:00:00",92.74
"2013-07-17 00:00:00",90.54
"2013-07-18 00:00:00",85.43
"2013-07-19 00:00:00",85.78
"2013-07-20 00:00:00",85.67
"2013-07-21 00:00:00",85.47
"2013-07-22 00:00:00",86.09
"2013-07-23 00:00:00",86.94
"2013-07-24 00:00:00",87.46
"2013-07-25 00:00:00",89.41
"2013-07-26 00:00:00",90.63
"2013-07-27 00:00:00",89.1
"2013-07-28 00:00:00",92.1
"2013-07-29 00:00:00",93.3
"2013-07-30 00:00:00",96.31
"2013-07-31 00:00:00",97.91
"2013-08-01 00:00:00",96.42
"2013-08-02 00:00:00",97.24
"2013-08-03 00:00:00",96.66
"2013-08-04 00:00:00",96.6
"2013-08-05 00:00:00",96.92
"2013-08-06 00:00:00",97.13
"2013-08-07 00:00:00",96.92
"2013-08-08 00:00:00",94.77
"2013-08-09 00:00:00",93.36
"2013-08-10 00:00:00",93.29
"2013-08-11 00:00:00",94.16
"2013-08-12 00:00:00",95.08
"2013-08-13 00:00:00",97.9
"2013-08-14 00:00:00",97.96
"2013-08-15 00:00:00",97.54
"2013-08-16 00:00:00",98.33
"2013-08-17 00:00:00",99.56
"2013-08-18 00:00:00",98.84
"2013-08-19 00:00:00",102.3
"2013-08-20 00:00:00",105.01
"2013-08-21 00:00:00",111.44
"2013-08-22 00:00:00",109.73
"2013-08-23 00:00:00",107.55
"2013-08-24 00:00:00",108.69
"2013-08-25 00:00:00",111.79
"2013-08-26 00:00:00",112.23
"2013-08-27 00:00:00",117.45
"2013-08-28 00:00:00",117.59
"2013-08-29 00:00:00",117.52
"2013-08-30 00:00:00",123.23
"2013-08-31 00:00:00",129.46
"2013-09-01 00:00:00",128.26
"2013-09-02 00:00:00",127.36
"2013-09-03 00:00:00",127.59
"2013-09-04 00:00:00",120.57
"2013-09-05 00:00:00",120.53
"2013-09-06 00:00:00",116.32
"2013-09-07 00:00:00",119.05
"2013-09-08 00:00:00",116.59
"2013-09-09 00:00:00",120.02
"2013-09-10 00:00:00",121.46
"2013-09-11 00:00:00",125.45
"2013-09-12 00:00:00",125.76
"2013-09-13 00:00:00",126.51
"2013-09-14 00:00:00",124.08
"2013-09-15 00:00:00",124.58
"2013-09-16 00:00:00",125.06
"2013-09-17 00:00:00",125.97
"2013-09-18 00:00:00",126.3
"2013-09-19 00:00:00",124.19
"2013-09-20 00:00:00",122.9
"2013-09-21 00:00:00",122.64
"2013-09-22 00:00:00",122.65
"2013-09-23 00:00:00",122.22
"2013-09-24 00:00:00",122.54
"2013-09-25 00:00:00",123.42
"2013-09-26 00:00:00",123.48
"2013-09-27 00:00:00",123.5
"2013-09-28 00:00:00",124.75
"2013-09-29 00:00:00",125.18
"2013-09-30 00:00:00",123.1
"2013-10-01 00:00:00",125.49
"2013-10-02 00:00:00",99.81
"2013-10-03 00:00:00",116.82
"2013-10-04 00:00:00",121.29
"2013-10-05 00:00:00",121.14
"2013-10-06 00:00:00",121.68
"2013-10-07 00:00:00",123.24
"2013-10-08 00:00:00",124.32
"2013-10-09 00:00:00",125.84
"2013-10-10 00:00:00",125.7
"2013-10-11 00:00:00",125.51
"2013-10-12 00:00:00",126.52
"2013-10-13 00:00:00",130.42
"2013-10-14 00:00:00",133.04
"2013-10-15 00:00:00",138.64
"2013-10-16 00:00:00",137.42
"2013-10-17 00:00:00",142.73
"2013-10-18 00:00:00",149.59
"2013-10-19 00:00:00",159.81
"2013-10-20 00:00:00",163.06
"2013-10-21 00:00:00",174.18
"2013-10-22 00:00:00",183.86
"2013-10-23 00:00:00",200.62
"2013-10-24 00:00:00",183.15
"2013-10-25 00:00:00",178.12
"2013-10-26 00:00:00",175.9
"2013-10-27 00:00:00",185.69
"2013-10-28 00:00:00",187.87
"2013-10-29 00:00:00",198.19
"2013-10-30 00:00:00",194.55
"2013-10-31 00:00:00",198.23
"2013-11-01 00:00:00",198.51
"2013-11-02 00:00:00",200.85
"2013-11-03 00:00:00",207.63
"2013-11-04 00:00:00",225.2
"2013-11-05 00:00:00",239.29
"2013-11-06 00:00:00",253.69
"2013-11-07 00:00:00",283.3
"2013-11-08 00:00:00",323.77
"2013-11-09 00:00:00",336.14
"2013-11-10 00:00:00",311.9
"2013-11-11 00:00:00",332.63
"2013-11-12 00:00:00",349.34
"2013-11-13 00:00:00",393.28
"2013-11-14 00:00:00",410.72
"2013-11-15 00:00:00",409.17
"2013-11-16 00:00:00",428.82
"2013-11-17 00:00:00",476.29
"2013-11-18 00:00:00",674.38
"2013-11-19 00:00:00",541.83
"2013-11-20 00:00:00",572.67
"2013-11-21 00:00:00",695.87
"2013-11-22 00:00:00",747.48
"2013-11-23 00:00:00",776.7
"2013-11-24 00:00:00",751.38
"2013-11-25 00:00:00",778.68
"2013-11-26 00:00:00",899.2
"2013-11-27 00:00:00",948.41
"2013-11-28 00:00:00",1037.75
"2013-11-29 00:00:00",1120.4
"2013-11-30 00:00:00",1124.76
"2013-12-01 00:00:00",946.92
"2013-12-02 00:00:00",1038.35
"2013-12-03 00:00:00",1068.67
"2013-12-04 00:00:00",1147.25
"2013-12-05 00:00:00",1042.03
"2013-12-06 00:00:00",834.03
"2013-12-07 00:00:00",694.47
"2013-12-08 00:00:00",795.4
"2013-12-09 00:00:00",898.02
"2013-12-10 00:00:00",990
"2013-12-11 00:00:00",883.26
"2013-12-12 00:00:00",875.75
"2013-12-13 00:00:00",898.21
"2013-12-14 00:00:00",867.49
"2013-12-15 00:00:00",879.47
"2013-12-16 00:00:00",712.51
"2013-12-17 00:00:00",683.84
"2013-12-18 00:00:00",522.23
"2013-12-19 00:00:00",698.45
"2013-12-20 00:00:00",622.84
"2013-12-21 00:00:00",608.96
"2013-12-22 00:00:00",617.82
"2013-12-23 00:00:00",673.17
"2013-12-24 00:00:00",667.62
"2013-12-25 00:00:00",687.36
"2013-12-26 00:00:00",765.21
"2013-12-27 00:00:00",746.72
"2013-12-28 00:00:00",730.47
"2013-12-29 00:00:00",745.07
"2013-12-30 00:00:00",754.76
"2013-12-31 00:00:00",757.5
"2014-01-01 00:00:00",770.44
"2014-01-02 00:00:00",808.05
"2014-01-03 00:00:00",830.02
"2014-01-04 00:00:00",858.98
"2014-01-05 00:00:00",940.1
"2014-01-06 00:00:00",951.39
"2014-01-07 00:00:00",810.58
"2014-01-08 00:00:00",859.95
"2014-01-09 00:00:00",860.89
"2014-01-10 00:00:00",884.67
"2014-01-11 00:00:00",930.9
"2014-01-12 00:00:00",873.26
"2014-01-13 00:00:00",857.96
"2014-01-14 00:00:00",851.83
"2014-01-15 00:00:00",874.71
"2014-01-16 00:00:00",847.37
"2014-01-17 00:00:00",828.22
"2014-01-18 00:00:00",843.76
"2014-01-19 00:00:00",878.68
"2014-01-20 00:00:00",871.05
"2014-01-21 00:00:00",874.29
"2014-01-22 00:00:00",863.95
"2014-01-23 00:00:00",854.35
"2014-01-24 00:00:00",825.12
"2014-01-25 00:00:00",861.85
"2014-01-26 00:00:00",880.15
"2014-01-27 00:00:00",814.53
"2014-01-28 00:00:00",833.94
"2014-01-29 00:00:00",837.51
"2014-01-30 00:00:00",845.85
"2014-01-31 00:00:00",848.29
"2014-02-01 00:00:00",853.02
"2014-02-02 00:00:00",854.37
"2014-02-03 00:00:00",846.9
"2014-02-04 00:00:00",842.01
"2014-02-05 00:00:00",820.87
"2014-02-06 00:00:00",783.62
"2014-02-07 00:00:00",703.57
"2014-02-08 00:00:00",676.91
"2014-02-09 00:00:00",681.94
"2014-02-10 00:00:00",679.73
"2014-02-11 00:00:00",669.44
"2014-02-12 00:00:00",648.38
"2014-02-13 00:00:00",598.41
"2014-02-14 00:00:00",656.61
"2014-02-15 00:00:00",645.43
"2014-02-16 00:00:00",610.65
"2014-02-17 00:00:00",621.49
"2014-02-18 00:00:00",621.22
"2014-02-19 00:00:00",617.71
"2014-02-20 00:00:00",552.21
"2014-02-21 00:00:00",569.04
"2014-02-22 00:00:00",604.75
"2014-02-23 00:00:00",604.58
"2014-02-24 00:00:00",545.32
"2014-02-25 00:00:00",534.71
"2014-02-26 00:00:00",577.09
"2014-02-27 00:00:00",576.7
"2014-02-28 00:00:00",543.93
"2014-03-01 00:00:00",563.74
"2014-03-02 00:00:00",560.3
"2014-03-03 00:00:00",661.12
"2014-03-04 00:00:00",663.6
"2014-03-05 00:00:00",661.79
"2014-03-06 00:00:00",658.72
"2014-03-07 00:00:00",625.83
"2014-03-08 00:00:00",615.24
"2014-03-09 00:00:00",633.18
"2014-03-10 00:00:00",625.83
"2014-03-11 00:00:00",628.95
"2014-03-12 00:00:00",631.39
"2014-03-13 00:00:00",638.16
"2014-03-14 00:00:00",626.71
"2014-03-15 00:00:00",633.67
"2014-03-16 00:00:00",630.72
"2014-03-17 00:00:00",621.22
"2014-03-18 00:00:00",613.63
"2014-03-19 00:00:00",608.82
"2014-03-20 00:00:00",586.59
"2014-03-21 00:00:00",570.77
"2014-03-22 00:00:00",564.42
"2014-03-23 00:00:00",561.35
"2014-03-24 00:00:00",586.27
"2014-03-25 00:00:00",582.28
"2014-03-26 00:00:00",579.07
"2014-03-27 00:00:00",478.16
"2014-03-28 00:00:00",502.44
"2014-03-29 00:00:00",493.18
"2014-03-30 00:00:00",461.87
"2014-03-31 00:00:00",458.5
"2014-04-01 00:00:00",478.72
"2014-04-02 00:00:00",437.51
"2014-04-03 00:00:00",447.08
"2014-04-04 00:00:00",448.88
"2014-04-05 00:00:00",464.83
"2014-04-06 00:00:00",460.7
"2014-04-07 00:00:00",446.22
"2014-04-08 00:00:00",450.46
"2014-04-09 00:00:00",440.2
"2014-04-10 00:00:00",360.84
"2014-04-11 00:00:00",420.06
"2014-04-12 00:00:00",420.66
"2014-04-13 00:00:00",414.95
"2014-04-14 00:00:00",457.63
"2014-04-15 00:00:00",520.12
"2014-04-16 00:00:00",529.16
"2014-04-17 00:00:00",494.4
"2014-04-18 00:00:00",478.23
"2014-04-19 00:00:00",501.55
"2014-04-20 00:00:00",497.32
"2014-04-21 00:00:00",493.09
"2014-04-22 00:00:00",484.43
"2014-04-23 00:00:00",486.93
"2014-04-24 00:00:00",500.26
"2014-04-25 00:00:00",459.61
"2014-04-26 00:00:00",456.14
"2014-04-27 00:00:00",429.65
"2014-04-28 00:00:00",437.06
"2014-04-29 00:00:00",444.25
"2014-04-30 00:00:00",445.87
"2014-05-01 00:00:00",456.27
"2014-05-02 00:00:00",446.64
"2014-05-03 00:00:00",436.94
"2014-05-04 00:00:00",434.06
"2014-05-05 00:00:00",429.72
"2014-05-06 00:00:00",426.99
"2014-05-07 00:00:00",436.96
"2014-05-08 00:00:00",435.34
"2014-05-09 00:00:00",448.23
"2014-05-10 00:00:00",452.71
"2014-05-11 00:00:00",436.54
"2014-05-12 00:00:00",438.43
"2014-05-13 00:00:00",437.41
"2014-05-14 00:00:00",441.75
"2014-05-15 00:00:00",444.32
"2014-05-16 00:00:00",445.01
"2014-05-17 00:00:00",446.36
"2014-05-18 00:00:00",444.81
"2014-05-19 00:00:00",444.31
"2014-05-20 00:00:00",485.83
"2014-05-21 00:00:00",489.16
"2014-05-22 00:00:00",526.06
"2014-05-23 00:00:00",519.04
"2014-05-24 00:00:00",525.63
"2014-05-25 00:00:00",570.09
"2014-05-26 00:00:00",581.83
"2014-05-27 00:00:00",569.63
"2014-05-28 00:00:00",574.45
"2014-05-29 00:00:00",565.51
"2014-05-30 00:00:00",616.47
"2014-05-31 00:00:00",623.26
"2014-06-01 00:00:00",629.02
"2014-06-02 00:00:00",658.79
"2014-06-03 00:00:00",665.73
"2014-06-04 00:00:00",636.78
"2014-06-05 00:00:00",656.06
"2014-06-06 00:00:00",645.56
"2014-06-07 00:00:00",652.71
"2014-06-08 00:00:00",653.64
"2014-06-09 00:00:00",645.34
"2014-06-10 00:00:00",649.81
"2014-06-11 00:00:00",627.91
"2014-06-12 00:00:00",581.8
"2014-06-13 00:00:00",597.43
"2014-06-14 00:00:00",571.69
"2014-06-15 00:00:00",591.97
"2014-06-16 00:00:00",588.06
"2014-06-17 00:00:00",607.34
"2014-06-18 00:00:00",604.88
"2014-06-19 00:00:00",592.26
"2014-06-20 00:00:00",588.52
"2014-06-21 00:00:00",591.03
"2014-06-22 00:00:00",598.88
"2014-06-23 00:00:00",587.46
"2014-06-24 00:00:00",575.07
"2014-06-25 00:00:00",562.13
"2014-06-26 00:00:00",579.38
"2014-06-27 00:00:00",600.86
"2014-06-28 00:00:00",591.99
"2014-06-29 00:00:00",598.6
"2014-06-30 00:00:00",639.36
"2014-07-01 00:00:00",635.59
"2014-07-02 00:00:00",647.34
"2014-07-03 00:00:00",640.69
"2014-07-04 00:00:00",626.96
"2014-07-05 00:00:00",628.33
"2014-07-06 00:00:00",631.71
"2014-07-07 00:00:00",617.99
"2014-07-08 00:00:00",620.22
"2014-07-09 00:00:00",620.55
"2014-07-10 00:00:00",615.11
"2014-07-11 00:00:00",631.18
"2014-07-12 00:00:00",634.48
"2014-07-13 00:00:00",627.58
"2014-07-14 00:00:00",618.38
"2014-07-15 00:00:00",619.36
"2014-07-16 00:00:00",615.2
"2014-07-17 00:00:00",622.62
"2014-07-18 00:00:00",628.22
"2014-07-19 00:00:00",625.8
"2014-07-20 00:00:00",621.37
"2014-07-21 00:00:00",620.01
"2014-07-22 00:00:00",618.81
"2014-07-23 00:00:00",617.93
"2014-07-24 00:00:00",600.01
"2014-07-25 00:00:00",599.93
"2014-07-26 00:00:00",593.85
"2014-07-27 00:00:00",590.95
"2014-07-28 00:00:00",584.69
"2014-07-29 00:00:00",582.2
"2014-07-30 00:00:00",564.37
"2014-07-31 00:00:00",581.35
"2014-08-01 00:00:00",595.08
"2014-08-02 00:00:00",587.29
"2014-08-03 00:00:00",585.51
"2014-08-04 00:00:00",586.76
"2014-08-05 00:00:00",583.11
"2014-08-06 00:00:00",583.04
"2014-08-07 00:00:00",587.4
"2014-08-08 00:00:00",590.53
"2014-08-09 00:00:00",588.09
"2014-08-10 00:00:00",589.45
"2014-08-11 00:00:00",573.31
"2014-08-12 00:00:00",568.21
"2014-08-13 00:00:00",544.57
"2014-08-14 00:00:00",508.55
"2014-08-15 00:00:00",496.62
"2014-08-16 00:00:00",519.83
"2014-08-17 00:00:00",492.95
"2014-08-18 00:00:00",460.67
"2014-08-19 00:00:00",486.74
"2014-08-20 00:00:00",511.93
"2014-08-21 00:00:00",516.16
"2014-08-22 00:00:00",513.94
"2014-08-23 00:00:00",497.22
"2014-08-24 00:00:00",508.57
"2014-08-25 00:00:00",501.63
"2014-08-26 00:00:00",513.47
"2014-08-27 00:00:00",510.43
"2014-08-28 00:00:00",507.02
"2014-08-29 00:00:00",508.42
"2014-08-30 00:00:00",501.2
"2014-08-31 00:00:00",478.07
"2014-09-01 00:00:00",474.13
"2014-09-02 00:00:00",475.32
"2014-09-03 00:00:00",474.54
"2014-09-04 00:00:00",489.09
"2014-09-05 00:00:00",480.5
"2014-09-06 00:00:00",482.24
"2014-09-07 00:00:00",479.48
"2014-09-08 00:00:00",472.15
"2014-09-09 00:00:00",471.56
"2014-09-10 00:00:00",477.53
"2014-09-11 00:00:00",476.33
"2014-09-12 00:00:00",473.83
"2014-09-13 00:00:00",477.09
"2014-09-14 00:00:00",474.71
"2014-09-15 00:00:00",471.36
"2014-09-16 00:00:00",463.74
"2014-09-17 00:00:00",454.91
"2014-09-18 00:00:00",421.46
"2014-09-19 00:00:00",391.94
"2014-09-20 00:00:00",406.82
"2014-09-21 00:00:00",396.57
"2014-09-22 00:00:00",398.89
"2014-09-23 00:00:00",435.38
"2014-09-24 00:00:00",422.3
"2014-09-25 00:00:00",408.8
"2014-09-26 00:00:00",401.92
"2014-09-27 00:00:00",398.36
"2014-09-28 00:00:00",376.2
"2014-09-29 00:00:00",374.73
"2014-09-30 00:00:00",386.27
"2014-10-01 00:00:00",381.33
"2014-10-02 00:00:00",371.99
"2014-10-03 00:00:00",356.56
"2014-10-04 00:00:00",325.49
"2014-10-05 00:00:00",319.64
"2014-10-06 00:00:00",328.46
"2014-10-07 00:00:00",334.09
"2014-10-08 00:00:00",352.79
"2014-10-09 00:00:00",363.78
"2014-10-10 00:00:00",358.69
"2014-10-11 00:00:00",359.2
"2014-10-12 00:00:00",376.19
"2014-10-13 00:00:00",388.38
"2014-10-14 00:00:00",398.71
"2014-10-15 00:00:00",391.84
"2014-10-16 00:00:00",380.08
"2014-10-17 00:00:00",380.42
"2014-10-18 00:00:00",388.96
"2014-10-19 00:00:00",386.59
"2014-10-20 00:00:00",379.37
