Date,DJIA,DJIA_Volume,S&P,S&P_Volume,BTC,BTC_Volume,Russell,Russell_Volume,NASDAQ,NASDAQ_Volume
2014-06-04,16720.0,65570000,1923.060059,2793920000,638.929993,1825395.0,1122.910034,27939200.0,4222.209961,1610090000
2014-06-05,16739.140625,70460000,1928.52002,3113270000,660.179993,3978265.0,1133.780029,31132700.0,4259.120117,1926750000
2014-06-06,16839.640625,80530000,1942.410034,2864300000,650.409973,1298892.0,1158.689941,28643000.0,4312.759765999999,1616650000
2014-06-09,16926.080078,67130000,1948.969971,2812180000,644.349976,2340867.0,1166.280029,28121800.0,4324.350098,1783060000
2014-06-10,16940.400391,64560000,1950.339966,2702360000,655.619995,2491455.0,1173.119995,27023600.0,4329.200195,1787120000
2014-06-11,16943.160156,61860000,1949.369995,2710620000,642.950012,2928622.0,1167.689941,27106200.0,4322.919922,1778460000
2014-06-12,16840.480469,72560000,1943.3499760000002,3040480000,597.130005,4612164.0,1165.27002,30404800.0,4323.109863000001,1908190000
2014-06-13,16734.640625,95220000,1930.800049,2598230000,610.349976,2985483.0,1162.589966,25982300.0,4315.310059,1754560000
2014-06-16,16765.560547,77900000,1934.839966,2926130000,599.080017,1820590.0,1162.02002,29261300.0,4303.930176,1675120000
2014-06-17,16779.210938,63530000,1937.1500239999998,2971260000,605.090027,2037434.0,1165.640015,29712600.0,4316.009765999999,1814360000
2014-06-18,16806.119141,73720000,1942.72998,3065220000,606.210022,3433287.0,1176.640015,30652200.0,4341.180176,1860660000
2014-06-19,16909.900391,80220000,1957.5,2952150000,600.169983,1312852.0,1185.880005,29521500.0,4370.140136999999,1845460000
2014-06-20,16920.619141,247350000,1960.449951,4336240000,590.75,1373722.0,1186.130005,43362400.0,4365.370117,2721380000
2014-06-23,16946.5,63640000,1962.9200440000002,2717630000,591.169983,1840620.0,1189.469971,27176300.0,4368.959961,1712930000
2014-06-24,16934.619141,80220000,1961.969971,3089700000,588.77002,1797681.0,1182.959961,30897000.0,4367.899902,2014700000
2014-06-25,16817.679688,73920000,1949.27002,3106710000,568.450012,2401035.0,1168.73999,31067100.0,4341.819824,1722820000
2014-06-26,16866.810547,63650000,1959.890015,2778840000,582.700012,2015064.0,1182.609985,27788400.0,4379.439941,1554070000
2014-06-27,16846.900391,137690000,1956.560059,4290590000,602.22998,1778752.0,1175.25,42905900.0,4371.799805,3964930000
2014-06-30,16852.490234,90360000,1960.790039,3037350000,635.1400150000001,2675353.0,1188.410034,30373500.0,4398.370117,1848110000
2014-07-01,16828.529297,74050000,1962.290039,3188240000,643.1900019999999,3099761.0,1196.22998,31882400.0,4424.709961,1942550000
2014-07-02,16949.710938,57840000,1973.060059,2851480000,645.719971,2580980.0,1204.780029,28514800.0,4457.859863000001,1599480000
2014-07-03,16979.0,66800000,1975.880005,1998090000,638.030029,2291612.0,1203.469971,19980900.0,4472.890136999999,1001730000
2014-07-07,17063.830078,61480000,1984.219971,2681260000,613.599976,2004899.0,1204.640015,26812600.0,4477.740234000001,1691390000
2014-07-08,17022.089844,75250000,1976.390015,3302430000,615.320007,1920482.0,1184.719971,33024300.0,4442.870117,2221820000
2014-07-09,16916.830078,67120000,1965.0999760000002,2858800000,623.0,2253171.0,1174.869995,28588000.0,4403.029785,1736960000
2014-07-10,16980.349609,67510000,1966.6700440000002,3165690000,618.3900150000001,1969199.0,1158.589966,31656900.0,4352.040039,1682920000
2014-07-11,16918.310547,61000000,1965.7600100000002,2684630000,632.900024,2179286.0,1160.119995,26846300.0,4401.049805,1511250000
2014-07-14,16950.929688,60570000,1969.859985,2744920000,618.320007,2310446.0,1168.0,27449200.0,4441.390136999999,1579660000
2014-07-15,17055.029297,101730000,1977.359985,3328740000,619.599976,1873008.0,1165.540039,33287400.0,4444.910156,1772030000
2014-07-16,17061.910156,111500000,1976.3499760000002,3390950000,614.799988,1833775.0,1159.300049,33909500.0,4446.169922,2059340000
2014-07-17,17133.449219,99240000,1979.75,3381680000,626.580017,2109225.0,1146.959961,33816800.0,4411.52002,2055240000
2014-07-18,16978.160156,112530000,1961.540039,3106060000,627.469971,2505181.0,1131.920044,31060600.0,4379.939941,1823580000
2014-07-21,17095.109375,67590000,1976.930054,2611160000,625.130005,2068876.0,1146.390015,26111600.0,4421.200195,1557820000
2014-07-22,17054.970703,77960000,1975.6500239999998,2890480000,622.530029,1372935.0,1151.459961,28904800.0,4444.939941,1724440000
2014-07-23,17117.009766,73440000,1985.319946,2869720000,621.6900019999999,2896094.0,1157.439941,28697200.0,4468.160156,1909810000
2014-07-24,17092.019531,66390000,1988.069946,3203530000,601.869995,3592179.0,1159.699951,32035300.0,4481.609863000001,1935090000
2014-07-25,17079.5,67290000,1984.5999760000002,2638960000,600.5,2095634.0,1149.780029,26389600.0,4448.060059,1711430000
2014-07-28,16956.910156,66190000,1978.25,2803320000,587.929993,3962906.0,1145.180054,28033200.0,4451.120117,1783250000
2014-07-29,16984.330078,75980000,1980.030029,3183300000,585.77002,2397473.0,1141.650024,31833000.0,4456.069824,2090810000
2014-07-30,16920.109375,77750000,1973.209961,3448250000,564.6400150000001,2057947.0,1147.959961,34482500.0,4468.439941,1872430000
2014-07-31,16869.630859,101670000,1965.140015,4193000000,589.52002,5356663.0,1137.26001,41930000.0,4421.290039,2273380000
2014-08-01,16561.699219,84860000,1929.800049,3789660000,598.780029,1278807.0,1120.540039,37896600.0,4363.390136999999,2050340000
2014-08-04,16493.720703,76260000,1926.619995,3072920000,592.77002,2429310.0,1118.459961,30729200.0,4365.620117,1677400000
2014-08-05,16559.970703,76630000,1936.339966,3462520000,588.76001,1785940.0,1119.689941,34625200.0,4364.589844,1916180000
2014-08-06,16425.099609,78600000,1917.290039,3539150000,589.77002,1485017.0,1116.079956,35391500.0,4326.279785,1819310000
2014-08-07,16448.289063,80430000,1923.030029,3230520000,592.799988,1873039.0,1127.969971,32305200.0,4373.25,1866330000
2014-08-08,16369.679688,82420000,1910.3499760000002,2902280000,595.849976,843722.0,1119.880005,29022800.0,4340.879883,1759060000
2014-08-11,16557.269531,65560000,1933.430054,2784890000,575.8900150000001,1894843.0,1136.47998,27848900.0,4387.379883,1537880000
2014-08-12,16565.550781,62770000,1935.72998,2611700000,567.659973,2659458.0,1138.630005,26117000.0,4394.689941,1560220000
2014-08-13,16567.539063,66020000,1935.5999760000002,2718020000,542.099976,5608470.0,1136.170044,27180200.0,4407.870117,1611690000
2014-08-14,16657.320313,62370000,1947.410034,2609460000,504.799988,2407799.0,1142.130005,26094600.0,4438.129883,1549820000
2014-08-15,16717.009766,109180000,1958.869995,3023380000,496.450012,1956441.0,1151.310059,30233800.0,4479.640136999999,1799460000
2014-08-18,16664.449219,75670000,1958.359985,2638160000,462.17999299999997,2458098.0,1149.400024,26381600.0,4490.529785,1571100000
2014-08-19,16839.060547,67220000,1972.72998,2656430000,485.119995,2965577.0,1159.829956,26564300.0,4514.259765999999,1556560000
2014-08-20,16910.029297,61960000,1980.459961,2579560000,516.780029,2974478.0,1158.75,25795600.0,4517.75,1502290000
2014-08-21,16983.880859,65160000,1986.819946,2638920000,517.9400019999999,3116862.0,1157.219971,26389200.0,4526.720215,1421730000
2014-08-22,17038.269531,64330000,1992.5999760000002,2301860000,516.099976,1596652.0,1159.380005,23018600.0,4534.870117,1311810000
2014-08-25,17011.810547,57400000,1991.7399899999998,2233880000,502.92999299999997,1831000.0,1167.130005,22338800.0,4563.720215,1384620000
2014-08-26,17079.570313,50710000,1998.589966,2451950000,512.5599980000001,1982424.0,1166.189941,24519500.0,4563.810059,1469620000
2014-08-27,17111.029297,61690000,2000.540039,2344350000,515.22998,2307082.0,1176.400024,23443500.0,4574.350098,1389470000
2014-08-28,17119.060547,51860000,1997.4200440000002,2282400000,510.75,1876846.0,1168.26001,22824000.0,4552.549805,1309580000
2014-08-29,17083.419922,81500000,1998.449951,2259130000,512.5599980000001,1337420.0,1167.589966,22591300.0,4571.759765999999,1352830000
2014-09-02,17097.419922,64820000,2004.069946,2819980000,478.94000199999994,3018772.0,1177.290039,28199800.0,4592.419922,1859080000
2014-09-03,17067.240234,62770000,2003.569946,2809980000,480.040009,4345165.0,1183.290039,28099800.0,4610.140136999999,1897450000
2014-09-04,17083.609375,68120000,2001.6700440000002,3072410000,490.98999000000003,3013185.0,1174.170044,30724100.0,4581.52002,1728700000
2014-09-05,17065.890625,76630000,1998.0,2818300000,483.64999400000005,1883095.0,1164.339966,28183000.0,4560.629883,1641830000
2014-09-08,17131.710938,65640000,2007.1700440000002,2789090000,475.69000199999994,3529051.0,1169.319946,27890900.0,4579.060059,1670210000
2014-09-09,17110.390625,69030000,2000.72998,2882830000,474.89999400000005,4058785.0,1170.939941,28828300.0,4588.830078,1956550000
2014-09-10,17016.050781,76780000,1988.410034,2912430000,479.700012,3086920.0,1158.77002,29124400.0,4554.149902,1808650000
2014-09-11,17057.410156,63650000,1992.8499760000002,2941690000,478.48999000000003,2514548.0,1159.5,29416900.0,4567.640136999999,1704850000
2014-09-12,17044.050781,82820000,1996.7399899999998,3206570000,477.73001100000005,2569793.0,1172.930054,32071200.0,4588.77002,1784170000
2014-09-15,16988.759766,71740000,1986.040039,2776530000,477.709991,3139554.0,1159.97998,27765300.0,4567.450195,1940520000
2014-09-16,17027.160156,73200000,1981.930054,3160310000,466.75,3522262.0,1144.25,31603200.0,4502.109863000001,1879350000
2014-09-17,17131.009766,87810000,1999.300049,3209420000,461.089996,3946908.0,1151.959961,32094300.0,4553.959961,1796710000
2014-09-18,17163.730469,85300000,2003.069946,3235340000,424.26000999999997,6062707.0,1157.079956,32353400.0,4575.740234000001,1774840000
2014-09-19,17267.210938,349620000,2012.7399899999998,4880220000,397.670013,5919676.0,1161.650024,46802200.0,4606.129883,3178490000
2014-09-22,17271.710938,74300000,2009.0799559999998,3349670000,404.089996,7490861.0,1141.98999,33496800.0,4568.450195,1881520000
2014-09-23,17165.910156,77090000,1992.780029,3279350000,436.85998499999994,9217984.0,1126.51001,32793600.0,4511.319824,1847730000
2014-09-24,17056.640625,80530000,1983.339966,3313850000,423.76998899999995,6143388.0,1120.660034,33138500.0,4514.919922,1765260000
2014-09-25,17204.859375,93520000,1997.319946,3273050000,412.290009,4966479.0,1126.099976,32730600.0,4540.819824,1939610000
2014-09-26,16948.619141,74670000,1966.219971,2929440000,404.459991,3950428.0,1111.630005,29294400.0,4476.47998,1637480000
2014-09-29,17107.689453,70220000,1978.959961,3094440000,376.769989,6520432.0,1110.430054,30944400.0,4465.839844,1737750000
2014-09-30,17070.449219,102290000,1978.209961,3951100000,388.170013,6892843.0,1118.219971,39511000.0,4512.640136999999,2200380000
2014-10-01,17040.460938,104240000,1971.439941,4188590000,382.839996,5471103.0,1101.079956,41885900.0,4486.649902,2312630000
2014-10-02,16808.269531,75490000,1945.8299559999998,4012510000,375.140015,6278574.0,1085.140015,40125100.0,4421.25,2165500000
2014-10-03,16802.199219,87940000,1948.119995,3560970000,363.450012,8050734.0,1105.119995,35609700.0,4456.810059,1777640000
2014-10-06,17010.339844,655450000,1970.0100100000002,3358220000,331.549988,10076018.0,1107.359985,33582200.0,4492.399902,1828240000
2014-10-07,16988.25,79420000,1962.359985,3687870000,331.649994,7413499.0,1089.300049,36878700.0,4433.910156,2111360000
2014-10-08,16718.650391,106930000,1935.550049,4441890000,350.869995,13020038.0,1075.209961,44418900.0,4385.700195,2451630000
2014-10-09,16989.369141,93210000,1967.680054,4344020000,360.910004,10394856.0,1095.75,43240200.0,4458.290039,2264220000
2014-10-10,16654.880859,136370000,1925.630005,4550540000,361.709991,5049013.0,1063.25,45505400.0,4354.629883,2765750000
2014-10-13,16535.429688,107830000,1905.6500239999998,4352580000,387.320007,11549913.0,1054.27002,43525800.0,4274.910156,2467830000
2014-10-14,16321.900391,110410000,1877.109985,4812010000,397.100006,8867207.0,1056.800049,48120100.0,4246.22998,2496120000
2014-10-15,16313.299805,160380000,1874.180054,6090800000,393.170013,7999668.0,1051.5,60908000.0,4154.100098,3058740000
2014-10-16,16137.139647999998,131670000,1855.949951,5073150000,379.769989,6324477.0,1060.689941,50731500.0,4133.25,2591940000
2014-10-17,16118.389647999998,137910000,1864.910034,4482120000,380.480011,3657801.0,1085.849976,44821200.0,4275.089844,2260070000
2014-10-20,16373.150391,94320000,1885.619995,3331210000,380.390015,3745779.0,1078.680054,33312100.0,4254.160156,1717370000
2014-10-21,16406.029297,105110000,1909.380005,3987090000,382.350006,4064736.0,1099.880005,39870900.0,4359.169922,1997580000
2014-10-22,16615.259766,92050000,1941.290039,3761930000,378.929993,6999640.0,1114.959961,37619300.0,4429.160156,1967020000
2014-10-23,16468.070313,99420000,1931.02002,3789250000,355.77999900000003,7185001.0,1105.449951,37892500.0,4427.439941,1952380000
2014-10-24,16677.039063,90400000,1951.589966,3078380000,355.100006,4929757.0,1117.949951,30783800.0,4459.459961,1754300000
2014-10-27,16796.099609,72580000,1962.969971,3538860000,348.670013,3777108.0,1113.560059,35388600.0,4469.02002,1585580000
2014-10-28,16825.189453,83870000,1964.140015,3653260000,350.089996,3372185.0,1121.800049,36532600.0,4505.72998,1966920000
2014-10-29,17005.070313,76450000,1983.290039,3740350000,351.059998,4259966.0,1149.459961,37403500.0,4551.370117,2184050000
2014-10-30,16968.140625,80180000,1979.4899899999998,3586150000,335.119995,5522262.0,1142.449951,35861500.0,4532.100098,2034960000
2014-10-31,17208.779297,121610000,2001.199951,4292290000,344.859985,4814121.0,1169.170044,42922900.0,4639.450195,2424360000
2014-11-03,17390.900391,80030000,2018.209961,3555440000,322.549988,4435458.0,1174.5,35554400.0,4633.709961,2033000000
2014-11-04,17368.810547,81390000,2015.810059,3956260000,324.23999,4955240.0,1166.72998,39562600.0,4623.77002,1939320000
2014-11-05,17385.759766,76030000,2015.290039,3766590000,327.959991,5342189.0,1171.22998,37665900.0,4649.470215,2001870000
2014-11-06,17491.660156,70670000,2023.3299559999998,3669770000,338.01001,5388972.0,1166.02002,36697700.0,4616.779785,1986820000
2014-11-07,17558.580078,82860000,2032.359985,3704280000,347.670013,5215262.0,1170.069946,37042800.0,4636.890136999999,1978830000
2014-11-10,17568.980469,71430000,2032.0100100000002,3284940000,362.040009,8387025.0,1173.849976,32849400.0,4635.100098,1830010000
2014-11-11,17615.640625,52880000,2038.199951,2958320000,367.149994,5817809.0,1179.01001,29583200.0,4649.189941,1663690000
2014-11-12,17604.75,75980000,2037.75,3246650000,365.420013,15737081.0,1175.329956,32466500.0,4644.629883,1773060000
2014-11-13,17618.689453,80540000,2039.209961,3455270000,432.02999900000003,25304725.0,1186.76001,34552700.0,4681.560059,1857580000
2014-11-14,17653.109375,72850000,2039.7399899999998,3227130000,428.72000099999997,14250930.0,1175.459961,32271300.0,4679.850098,1739950000
2014-11-17,17631.849609,70330000,2038.290039,3152890000,385.609985,10942934.0,1171.859985,31528900.0,4678.439941,1695070000
2014-11-18,17643.089844,87420000,2041.47998,3416190000,384.690002,10404772.0,1165.160034,34161900.0,4674.839844,1655760000
2014-11-19,17685.509766,73780000,2051.159912,3390850000,379.160004,7592152.0,1169.040039,33608500.0,4694.779785,1641560000
2014-11-20,17677.320313,77740000,2045.869995,3128290000,381.429993,8084810.0,1153.530029,31282900.0,4655.200195,1667330000
2014-11-21,17721.019531,140940000,2057.459961,3916420000,357.299988,8291129.0,1182.310059,39164200.0,4751.009765999999,1854340000
2014-11-24,17812.630859,85510000,2065.070068,3128060000,365.850006,9244691.0,1174.829956,31280600.0,4725.169922,1568130000
2014-11-25,17819.050781,88190000,2070.149902,3392940000,378.850006,17405251.0,1188.930054,33929400.0,4762.390136999999,1720140000
2014-11-26,17812.25,67450000,2067.360107,2745260000,376.429993,8916241.0,1186.329956,27452600.0,4760.22998,1362930000
2014-11-28,17830.550781,80470000,2074.780029,2504640000,368.829987,16118258.0,1190.579956,25046400.0,4797.100098,998600000
2014-12-01,17827.269531,86390000,2065.780029,4159010000,374.929993,7481865.0,1170.550049,41590100.0,4777.72998,1893600000
2014-12-02,17778.849609,81970000,2053.77002,3686650000,378.609985,9664274.0,1156.27002,36866500.0,4732.970215,1839170000
2014-12-03,17880.900391,99400000,2067.449951,3612680000,380.640015,8950322.0,1168.540039,36126800.0,4761.310059,1734510000
2014-12-04,17910.019531,76270000,2073.639893,3408340000,376.959991,9521316.0,1177.77002,34083400.0,4772.0,1724090000
2014-12-05,17903.050781,79110000,2072.780029,3419620000,369.839996,11251853.0,1172.75,34196200.0,4776.580078,1767100000
2014-12-08,17954.939453,88680000,2074.840088,3800990000,376.47000099999997,8506201.0,1179.959961,38009900.0,4769.759765999999,1966770000
2014-12-09,17847.369141,100400000,2056.550049,3970150000,364.950012,15529628.0,1157.380005,39701500.0,4685.200195,1950330000
2014-12-10,17797.990234,115100000,2058.860107,4114440000,352.190002,9535221.0,1183.900024,41144400.0,4754.419922,1850810000
2014-12-11,17534.300781,90100000,2027.9200440000002,3917950000,347.940002,18063629.0,1166.680054,39179500.0,4704.649902,1873050000
2014-12-12,17590.050781,121950000,2030.359985,4157650000,347.679993,9490205.0,1156.689941,41576500.0,4665.350098,1888870000
2014-12-15,17285.740234,114050000,2005.030029,4361990000,349.350006,7746836.0,1157.719971,43619900.0,4679.669922,2143610000
2014-12-16,17173.070313,116640000,1986.709961,4958680000,345.369995,13001054.0,1136.869995,49586800.0,4572.790039,2231670000
2014-12-17,17069.160156,118220000,1973.77002,4942370000,330.22000099999997,19834674.0,1141.869995,49123700.0,4556.899902,2279930000
2014-12-18,17367.849609,123940000,2018.97998,4703380000,320.019989,18932813.0,1185.939941,47033800.0,4712.390136999999,2172260000
2014-12-19,17778.019531,343690000,2061.040039,6465530000,310.339996,13119110.0,1191.47998,64655300.0,4752.600098,3287920000
2014-12-22,17812.25,98460000,2069.280029,3369520000,322.630005,11694687.0,1196.01001,33695200.0,4759.040039,1720070000
2014-12-23,17971.509766,82890000,2081.47998,3043950000,330.839996,8057502.0,1205.77002,30439500.0,4798.029785,1590820000
2014-12-24,18035.730469,42870000,2083.25,1416980000,335.25,7112691.0,1203.780029,14169800.0,4770.120117,729750000
2014-12-26,18038.300781,52570000,2084.300049,1735230000,318.98999,7518851.0,1210.880005,17352300.0,4788.060059,930220000
2014-12-29,18046.580078,53870000,2087.6298829999996,2452360000,316.52999900000003,6457547.0,1214.439941,24523600.0,4801.259765999999,1227740000
2014-12-30,18035.019531,47490000,2088.48999,2440280000,314.119995,7163083.0,1215.930054,24402800.0,4793.609863000001,1269200000
2014-12-31,17987.660156,82840000,2082.110107,2606070000,311.269989,6472822.0,1215.569946,26060700.0,4790.529785,1515600000
2015-01-02,17823.070313,76270000,2058.899902,2708700000,314.890015,4673971.0,1209.97998,27087000.0,4760.240234000001,1435150000
2015-01-05,17821.300781,116160000,2054.439941,3799120000,264.72000099999997,14995382.0,1192.359985,37991200.0,4700.339844,1794470000
2015-01-06,17504.179688,101870000,2022.1500239999998,4460110000,274.839996,6097640.0,1183.469971,44601100.0,4666.850098,2167320000
2015-01-07,17374.779297,91030000,2005.550049,3805480000,282.269989,8827164.0,1169.300049,38054800.0,4626.839844,1957950000
2015-01-08,17591.970703,114890000,2030.609985,3934010000,291.339996,5796312.0,1184.170044,39340100.0,4689.540039,2105450000
2015-01-09,17911.019531,93390000,2063.449951,3364140000,282.690002,5963203.0,1196.01001,33641400.0,4744.470215,1715830000
2015-01-12,17742.050781,92500000,2046.130005,3456460000,264.769989,6899315.0,1186.939941,34564600.0,4714.069824,1861960000
2015-01-13,17645.019531,99360000,2031.5799559999998,4107300000,269.329987,22745960.0,1187.52002,41073000.0,4708.740234000001,2162180000
2015-01-14,17609.060547,109180000,2018.4000239999998,4378680000,221.289993,32911586.0,1169.75,43786800.0,4610.759765999999,2073810000
2015-01-15,17436.300781,94520000,2013.75,4276720000,164.919998,25672423.0,1179.719971,42767200.0,4657.459961,1976260000
2015-01-16,17320.0,140480000,1992.25,4056410000,209.77999900000003,13208882.0,1151.339966,40564100.0,4566.379883,1970520000
2015-01-20,17516.960938,119600000,2020.7600100000002,3944340000,215.86999500000002,7926400.0,1179.079956,39443400.0,4655.839844,1835040000
2015-01-21,17509.960938,95530000,2020.189941,3730070000,210.55000299999998,9390361.0,1167.52002,37300700.0,4641.950195,1847420000
2015-01-22,17557.289063,111980000,2034.300049,4176050000,228.169998,12508308.0,1172.5,41760500.0,4690.930176,1996550000
2015-01-23,17812.5,97110000,2062.97998,3573560000,232.69999700000002,8855407.0,1190.26001,35735600.0,4748.189941,1653830000
2015-01-26,17668.109375,87220000,2050.419922,3465760000,252.08999599999999,29806496.0,1188.930054,34657600.0,4752.359863000001,1717510000
2015-01-27,17638.529297,135940000,2047.859985,3329810000,269.179993,13130803.0,1190.339966,33298100.0,4698.22998,1954160000
2015-01-28,17402.910156,115980000,2032.339966,4067530000,263.269989,15880595.0,1200.680054,40675300.0,4740.689941,2118680000
2015-01-29,17195.289063,111690000,2002.449951,4127140000,236.169998,12723448.0,1177.150024,41271400.0,4635.72998,2110710000
2015-01-30,17416.849609,168560000,2019.3499760000002,4568650000,233.99000499999997,11316575.0,1183.339966,45386500.0,4671.209961,2264230000
2015-02-02,17169.990234,108090000,1996.6700440000002,4008330000,225.289993,8965813.0,1168.579956,40083300.0,4650.600098,2006450000
2015-02-03,17369.970703,112860000,2022.709961,4615900000,238.86000099999998,15000263.0,1180.079956,46159000.0,4693.25,2153520000
2015-02-04,17664.990234,102560000,2048.860107,4141920000,227.41000400000001,12495299.0,1191.560059,41419200.0,4699.810059,2212960000
2015-02-05,17677.259766,79890000,2043.449951,3821990000,226.580002,9055713.0,1195.5,38219900.0,4729.649902,2036590000
2015-02-06,17881.539063,93610000,2062.280029,4232970000,216.520004,11628519.0,1209.73999,42329700.0,4768.839844,2034060000
2015-02-09,17821.490234,81590000,2053.469971,3549540000,223.669998,20192733.0,1202.26001,35495400.0,4723.72998,1654680000
2015-02-10,17736.150391,89930000,2049.3798829999996,3669850000,220.33999599999999,18877297.0,1202.609985,36698500.0,4754.629883,1773730000
2015-02-11,17867.859375,89890000,2068.550049,3596860000,219.669998,15909377.0,1201.25,35968600.0,4788.370117,1793630000
2015-02-12,17862.140625,117160000,2069.97998,3788350000,218.830002,11084499.0,1207.599976,37883500.0,4828.080078,2075470000
2015-02-13,17968.650391,85230000,2088.780029,3527450000,221.789993,26243104.0,1218.050049,35274500.0,4869.72998,1942240000
2015-02-17,18019.800781,98760000,2096.469971,3361750000,235.830002,27926884.0,1223.099976,33617500.0,4889.990234000001,1751490000
2015-02-18,18045.720703,75090000,2099.159912,3370020000,243.19999700000002,23813015.0,1222.560059,33700200.0,4890.839844,1684800000
2015-02-19,18028.669922,79130000,2099.25,3247100000,235.19999700000002,15852470.0,1225.089966,32471000.0,4901.509765999999,1592890000
2015-02-20,17985.769531,111390000,2097.649902,3281600000,241.919998,20434846.0,1228.119995,32816000.0,4919.779785,1761140000
2015-02-23,18140.759766,83670000,2109.830078,3093680000,235.729996,14856549.0,1230.219971,30936800.0,4953.100098,1754850000
2015-02-24,18112.570313,79310000,2109.100098,3199840000,238.82000699999998,10787951.0,1232.23999,31998400.0,4956.209961,1834890000
2015-02-25,18208.669922,80480000,2115.300049,3312340000,238.88999900000002,9092357.0,1233.23999,33123400.0,4960.359863000001,1848560000
2015-02-26,18224.410156,81500000,2113.909912,3408690000,237.330002,12064967.0,1234.670044,34086900.0,4969.27002,1905550000
2015-02-27,18213.259766,101110000,2110.8798829999996,3547380000,236.52999900000003,42282820.0,1238.140015,35473800.0,4985.029785,1955590000
2015-03-02,18134.050781,89790000,2105.22998,3409490000,257.940002,21562624.0,1233.390015,34094900.0,4973.430176,1931110000
2015-03-03,18281.949219,83830000,2115.76001,3262300000,273.75,45650597.0,1238.790039,32623000.0,4990.700195,2018900000
2015-03-04,18203.369141,80900000,2107.719971,3421110000,280.649994,38656923.0,1232.150024,34211100.0,4961.240234000001,1824830000
2015-03-05,18096.900391,75840000,2098.540039,3103030000,271.920013,33599454.0,1232.890015,31030300.0,4979.950195,1724200000
2015-03-06,18135.720703,113350000,2100.909912,3853570000,275.230011,27014943.0,1227.880005,38535700.0,4967.240234000001,1918220000
2015-03-09,17856.560547,85820000,2072.25,3349090000,274.48999,43259194.0,1220.47998,33490900.0,4936.080078,1696510000
2015-03-10,17989.560547,120450000,2076.139893,3668900000,290.019989,46657647.0,1213.930054,36689000.0,4899.509765999999,1876010000
2015-03-11,17662.939453,102120000,2044.689941,3406570000,291.369995,23542829.0,1209.98999,34065700.0,4866.939941,1846020000
2015-03-12,17626.839844,111550000,2041.0999760000002,3405860000,295.600006,31607747.0,1221.459961,34058600.0,4853.97998,1855110000
2015-03-13,17889.050781,113620000,2064.560059,3498560000,293.850006,28288614.0,1235.589966,34985600.0,4885.540039,1851410000
2015-03-16,17751.240234,101760000,2055.350098,3295600000,284.880005,19355605.0,1237.079956,32956000.0,4897.27002,1713480000
2015-03-17,17972.220703,82560000,2080.590088,3221840000,290.410004,18775700.0,1235.900024,32218400.0,4912.649902,1724370000
2015-03-18,17846.800781,130950000,2072.840088,4128210000,285.380005,55391241.0,1239.839966,41282100.0,4926.830078,1983570000
2015-03-19,18072.580078,107820000,2098.689941,3305220000,255.919998,46525086.0,1249.26001,33052200.0,4982.02002,1674970000
2015-03-20,17961.130859,333870000,2090.320068,5554120000,260.929993,13853175.0,1259.709961,55541200.0,5033.470215,2825670000
2015-03-23,18136.730469,98030000,2107.98999,3267960000,268.570007,21749937.0,1264.170044,32679600.0,5020.600098,1608880000
2015-03-24,18110.869141,87190000,2103.939941,3189820000,265.459991,38033136.0,1264.060059,31898200.0,5010.100098,1611670000
2015-03-25,18012.609375,106560000,2093.100098,3521140000,246.72000099999997,32092197.0,1265.579956,35211400.0,5002.830078,2219520000
2015-03-26,17716.269531,117740000,2059.939941,3510670000,246.36999500000002,22412560.0,1228.800049,35106700.0,4835.709961,2004960000
2015-03-27,17673.630859,103220000,2055.780029,3008550000,248.020004,15543779.0,1231.670044,30085500.0,4863.740234000001,1678650000
2015-03-30,17727.480469,104040000,2064.110107,2917690000,246.789993,18515676.0,1246.689941,29176900.0,4921.779785,1778520000
2015-03-31,17965.369141,119470000,2084.050049,3376550000,244.149994,16412525.0,1252.640015,33765500.0,4925.910156,1837660000
2015-04-01,17778.519531,103360000,2067.6298829999996,3543270000,246.24000499999997,20354036.0,1250.98999,35432700.0,4894.359863000001,1874960000
2015-04-02,17699.519531,87370000,2060.030029,3095960000,252.600006,18264452.0,1252.180054,30959600.0,4885.410156,1563670000
2015-04-06,17755.5,100850000,2064.8701170000004,3302970000,254.97000099999997,11401051.0,1250.23999,33029700.0,4855.939941,1737560000
2015-04-07,17884.320313,72150000,2080.790039,3065510000,252.97000099999997,25401433.0,1260.300049,30655100.0,4917.5,1572940000
2015-04-08,17877.619141,76820000,2076.939941,3265330000,244.57000699999998,16846896.0,1254.390015,32653300.0,4914.149902,1714210000
2015-04-09,17902.509766,86740000,2081.290039,3172360000,243.32000699999998,23728422.0,1262.540039,31723600.0,4950.839844,1729750000
2015-04-10,17956.730469,116410000,2091.51001,3156200000,234.729996,12319489.0,1263.72998,5362000.0,4977.029785,1494240000
2015-04-13,18052.320313,120090000,2102.030029,2908420000,223.58999599999999,25315606.0,1265.48999,29084200.0,5001.549805,1544190000
2015-04-14,17979.109375,82830000,2092.280029,3301270000,217.99000499999997,17099352.0,1266.680054,33012700.0,4988.819824,1571360000
2015-04-15,18045.710938,113610000,2097.820068,4013760000,222.97000099999997,19315044.0,1269.650024,40137600.0,4992.620117,1795530000
2015-04-16,18106.269531,89520000,2105.959961,3434120000,227.979996,15015559.0,1273.47998,34341200.0,4999.359863000001,1662850000
