date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses
2015-10-07,325632093.78,138355,3617400000.0,246.17,22999200.0,3400.0,25.79766116,null,
2015-10-08,440280221.888,139675,3572730000.0,243.07,18515300.0,3425.0,26.49869792,null,
2015-10-09,301874759.087,118336,3565090000.0,242.5,17353100.0,3350.0,23.40371657,null,
2015-10-10,270396091.512,126718,3584120000.0,243.74,15912700.0,3675.0,25.30094491,null,
2015-10-11,226504801.395,106973,3599840000.0,244.74,16827300.0,3850.0,19.86962237,null,
2015-10-12,307839590.993,127536,3632110000.0,246.88,17388300.0,3375.0,23.85647367,null,
2015-10-13,366343987.343,133958,3608340000.0,245.2,28198500.0,3450.0,25.28137542,null,
2015-10-14,382807671.861,141428,3672370000.0,249.49,27462600.0,3850.0,27.15791723,null,
2015-10-15,469441013.53,154078,3711800000.0,252.11,25223500.0,4025.0,28.67259031,null,
2015-10-16,412470905.173,143559,3745090000.0,254.3,35901500.0,3800.0,27.54570794,null,
2015-10-17,399429171.077,136332,3870490000.0,262.75,43199600.0,3300.0,27.71786494,null,
2015-10-18,272116275.007,121807,3991620000.0,270.91,22434300.0,3650.0,23.22242438,null,
2015-10-19,335088838.271,137751,3859270000.0,261.86,25258800.0,4075.0,27.04653893,null,
2015-10-20,374315555.367,140012,3885570000.0,263.57,30889800.0,3150.0,30.27489554,null,
2015-10-21,347429422.111,157654,3970980000.0,269.31,25637300.0,3525.0,30.32451254,null,
2015-10-22,387949152.605,150681,3930500000.0,266.5,37808600.0,4075.0,29.52668877,null,
2015-10-23,340009578.624,138488,4037010000.0,273.65,29442500.0,3625.0,26.88487392,null,
2015-10-24,358719991.903,147218,4080140000.0,276.5,25942400.0,3625.0,29.64851924,null,
2015-10-25,354181946.996,127996,4154100000.0,281.44,45717100.0,3850.0,24.23171136,null,
2015-10-26,408510601.766,121224,4187410000.0,283.63,32108800.0,4000.0,26.65597642,null,
2015-10-27,477043952.898,146515,4211500000.0,285.18,46331800.0,3900.0,28.50698372,null,
2015-10-28,491837435.01,157809,4338430000.0,293.7,50808100.0,3350.0,29.86225005,null,
2015-10-29,666420591.732,163984,4496390000.0,304.32,64495900.0,3800.0,34.2390984,null,
2015-10-30,747485521.814,165412,4639690000.0,313.94,78305000.0,3925.0,32.37455062,null,
2015-10-31,568564372.373,153988,4856410000.0,328.51,48598100.0,3800.0,27.96097661,null,
2015-11-01,500946973.821,149956,4657890000.0,315.0,37001100.0,3925.0,26.75350044,null,
2015-11-02,735228064.708,168335,4820850000.0,325.94,101918000.0,3675.0,32.42540688,null,
2015-11-03,1044781022.82,188254,5353680000.0,361.87,206162000.0,4100.0,35.09734842,null,
2015-11-04,4522343229.33,202198,5973510000.0,403.66,263900000.0,3875.0,44.54050868,null,
2015-11-05,1424014798.99,187933,6040410000.0,408.08,151825000.0,3625.0,35.0288649,null,
2015-11-06,1042290562.4,167068,5745320000.0,388.05,122687000.0,3575.0,33.00349875,null,
2015-11-07,783631347.249,153010,5542680000.0,374.27,56625100.0,3875.0,25.66812105,null,
2015-11-08,722740347.823,134945,5692390000.0,384.28,51817600.0,3650.0,24.23359365,null,
2015-11-09,1058234617.1,156156,5546240000.0,374.32,68224400.0,3550.0,28.73466122,null,
2015-11-10,1001307482.41,154200,5631520000.0,379.98,95797900.0,3550.0,27.7364737,null,
2015-11-11,1186976759.72,169072,5037510000.0,339.82,107070000.0,4400.0,29.7730857,null,
2015-11-12,879394165.179,156092,4657240000.0,314.08,78477800.0,3850.0,25.70328366,null,
2015-11-13,925155228.193,155745,5020700000.0,338.5,52003000.0,3900.0,25.81424242,null,
2015-11-14,1013663677.62,153508,4994250000.0,336.62,38612000.0,3850.0,24.56846514,null,
2015-11-15,666535296.676,138020,4942420000.0,333.05,44213100.0,3650.0,22.59711799,null,
2015-11-16,781662482.95,154018,4746070000.0,319.74,47980100.0,4425.0,26.4479043,null,
2015-11-17,552050373.24,156433,4905260000.0,330.36,51001600.0,4000.0,26.28149806,null,
2015-11-18,607630940.412,168256,4969330000.0,334.59,43783800.0,3525.0,28.47682441,null,
2015-11-19,635544733.564,154459,4971880000.0,334.68,45011100.0,3475.0,25.57031539,null,
2015-11-20,692347790.516,157783,4850170000.0,326.41,53152900.0,4125.0,26.21872324,null,
2015-11-21,469054508.484,153906,4787340000.0,322.09,28200500.0,4350.0,24.36154165,null,
2015-11-22,334225880.146,127878,4861340000.0,326.98,23439400.0,4325.0,22.69734216,null,
2015-11-23,379203804.589,141357,4823700000.0,324.35,27478900.0,3925.0,25.15112008,null,
2015-11-24,422681092.189,152942,4805160000.0,323.01,29362600.0,3925.0,25.44677535,null,
2015-11-25,568269871.254,155611,4762230000.0,320.05,41666900.0,3875.0,26.04052943,null,
2015-11-26,655683745.996,163276,4886330000.0,328.3,106105000.0,4200.0,29.09844144,null,
2015-11-27,719388882.44,152876,5238500000.0,351.86,55179100.0,3425.0,25.34761188,null,
2015-11-28,691924162.766,172398,5318300000.0,357.14,36816600.0,3800.0,27.78487646,null,
2015-11-29,420357680.868,125573,5324610000.0,357.47,40409300.0,3800.0,21.01932131,null,
2015-11-30,847592264.01,178927,5534000000.0,371.44,71701600.0,3800.0,33.38943985,null,
2015-12-01,923177143.619,183717,5624580000.0,377.41,60452200.0,4750.0,32.59820472,null,
2015-12-02,867739149.352,179176,5394070000.0,361.85,54160500.0,3825.0,31.53978901,null,
2015-12-03,708343240.448,168551,5358040000.0,359.33,50714900.0,3525.0,31.02718481,null,
2015-12-04,899734592.704,166304,5388110000.0,361.26,35784100.0,3700.0,27.47687376,null,
2015-12-05,1702919109.33,195753,5426180000.0,363.72,66282200.0,4250.0,32.36317317,null,
2015-12-06,2083410027.56,173233,5813290000.0,389.56,77762000.0,4050.0,29.3278173,null,
2015-12-07,1142086724.65,190705,5821140000.0,389.98,63455800.0,3900.0,32.89073721,null,
2015-12-08,1096738999.58,194842,5908810000.0,395.75,57801400.0,4075.0,32.59104008,null,
2015-12-09,1469630955.17,217737,6189620000.0,414.44,90917200.0,4250.0,36.58928204,null,
2015-12-10,1294696078.88,213886,6244360000.0,417.99,52138900.0,5150.0,35.6515336,null,
2015-12-11,1410502820.87,208012,6206150000.0,415.28,110944000.0,4200.0,39.97202893,null,
2015-12-12,1501585811.56,211090,6761730000.0,452.33,131969000.0,4225.0,41.45804451,null,
2015-12-13,2124327147.08,187571,6454430000.0,431.66,55050600.0,3650.0,33.13209983,null,
2015-12-14,1971999380.21,225899,6480070000.0,433.27,130496000.0,4550.0,40.07638804,null,
2015-12-15,1805371419.55,223069,6640850000.0,443.88,83121100.0,4700.0,38.94372174,null,
2015-12-16,1956478569.28,221250,6962090000.0,465.21,107944000.0,4225.0,38.6719536,null,
2015-12-17,1830691356.96,223666,6807850000.0,454.78,47978400.0,4000.0,38.35044828,null,
2015-12-18,1754799754.92,214475,6825640000.0,455.85,60220100.0,4150.0,37.79342852,null,
2015-12-19,1689509125.92,215122,6942950000.0,463.55,47892700.0,3900.0,35.76634127,null,
2015-12-20,1723305103.8,189537,6925030000.0,462.23,75409400.0,4000.0,32.19075687,null,
2015-12-21,2194242915.12,224027,6636280000.0,442.84,77639700.0,3850.0,40.9048616,null,
2015-12-22,2006436223.28,222275,6556960000.0,437.44,50840400.0,3450.0,38.05267456,null,
2015-12-23,1875386054.64,217656,6547850000.0,436.72,47161400.0,4125.0,39.67740897,null,
2015-12-24,2021905784.41,225838,6645120000.0,443.09,57157200.0,3675.0,39.56908519,null,
2015-12-25,1729306465.08,184080,6823120000.0,454.86,39078500.0,3650.0,30.308073,null,
2015-12-26,1164813796.28,173494,6838480000.0,455.76,116166000.0,4500.0,30.27641362,null,
2015-12-27,488878516.864,155933,6251440000.0,416.51,53591200.0,5100.0,26.28569728,null,
2015-12-28,681432582.798,171347,6356100000.0,423.34,49638600.0,3825.0,30.74762517,null,
2015-12-29,619370574.235,183862,6339010000.0,422.1,51596500.0,3775.0,31.41171395,null,
2015-12-30,523201300.976,184309,6508960000.0,433.3,46889400.0,4450.0,32.36783273,null,
2015-12-31,462542353.921,159973,6399190000.0,425.88,45996600.0,3500.0,26.14298329,null,
2016-01-01,375435509.905,118925,6473530000.0,430.72,36278900.0,3375.0,19.0413107,null,
2016-01-02,314702678.864,147593,6533630000.0,434.62,30096600.0,3450.0,30.80861565,null,
2016-01-03,333611160.629,140086,6519500000.0,433.58,39633800.0,3700.0,23.68466419,null,
2016-01-04,394804446.828,172545,6468180000.0,430.06,38477500.0,4400.0,29.75626898,null,
2016-01-05,474970993.896,187834,6515380000.0,433.07,34522600.0,4025.0,33.1831256,null,
2016-01-06,573814884.534,177512,6498830000.0,431.86,34042500.0,3575.0,30.33630862,null,
2016-01-07,614457023.122,179490,6472580000.0,430.01,87562200.0,3500.0,35.16546278,null,
2016-01-08,500012036.424,186658,6888600000.0,457.54,56993000.0,4425.0,34.27362066,null,
2016-01-09,338452923.804,181956,6828000000.0,453.38,32278000.0,3825.0,30.23387022,null,
2016-01-10,443544112.187,159750,6752210000.0,448.24,35995900.0,4375.0,28.19834138,null,
2016-01-11,561283021.575,183733,6761090000.0,448.7,40450000.0,4175.0,34.56465121,null,
2016-01-12,490491738.538,196545,6755220000.0,448.18,115607000.0,4375.0,34.83628058,null,
2016-01-13,526828357.219,187402,6553350000.0,434.67,173888000.0,3775.0,34.12021575,null,
2016-01-14,467783783.964,185100,6519110000.0,432.29,43945500.0,3275.0,32.35908553,null,
2016-01-15,629213816.113,186575,6489870000.0,430.25,153351000.0,3125.0,35.70690107,null,
2016-01-16,521306077.029,189270,5507790000.0,365.07,120352000.0,3550.0,34.93814198,null,
2016-01-17,2878714363.11,193998,5842270000.0,387.15,45319600.0,3475.0,34.10926519,null,
2016-01-18,3981136427.56,216669,5761940000.0,381.73,54403900.0,4275.0,39.70424968,null,
2016-01-19,3216533500.83,196480,5843510000.0,387.03,46819800.0,3675.0,38.94147921,null,
2016-01-20,2194693974.17,205023,5734760000.0,379.74,121720000.0,3825.0,47.8854867,null,
2016-01-21,2170293805.61,207584,6338800000.0,419.63,68338000.0,3175.0,45.23863703,null,
2016-01-22,1732195576.04,224245,6190940000.0,409.75,91546600.0,4375.0,49.17990696,null,
2016-01-23,12645939868.7,198776,5779890000.0,382.43,56247400.0,4425.0,41.29274482,null,
2016-01-24,16211099692.3,191495,5867300000.0,388.1,54824800.0,4050.0,37.0726012,null,
2016-01-25,17150666646.5,222892,6083900000.0,402.32,59062400.0,4450.0,46.628025,null,
2016-01-26,2837786517.32,230400,5929520000.0,392.0,58147000.0,4125.0,46.5348942,null,
2016-01-27,4522624460.59,227863,5937780000.0,392.44,47424400.0,3725.0,48.40406997,null,
2016-01-28,4414989957.03,229926,5980180000.0,395.15,59247900.0,3750.0,49.61378007,null,
2016-01-29,2644040607.71,223557,5753970000.0,380.11,86125300.0,4175.0,45.50048608,null,
2016-01-30,1294238046.67,201697,5736760000.0,378.87,30284400.0,4400.0,42.07858309,null,
2016-01-31,596762503.71,172505,5729870000.0,378.29,37894300.0,4425.0,32.58062855,null,
2016-02-01,1742770661.29,220625,5596090000.0,369.35,51656700.0,4550.0,54.84571477,null,
2016-02-02,1481244683.5,239791,5651690000.0,372.92,40378700.0,4125.0,57.45345452,null,
2016-02-03,544028219.62,190418,5679530000.0,374.65,45933400.0,4400.0,46.09461118,null,
2016-02-04,826367571.774,202648,5613380000.0,370.17,69285500.0,4525.0,40.03363377,null,
2016-02-05,1266191371.83,222804,5898960000.0,388.9,43825000.0,4650.0,42.25917403,null,
2016-02-06,1138259855.65,225122,5865740000.0,386.59,49249300.0,4650.0,40.70960221,null,
2016-02-07,1038567985.72,213514,5714760000.0,376.51,37076300.0,4650.0,39.09867582,null,
2016-02-08,915827379.577,217382,5720100000.0,376.76,47671100.0,3825.0,40.32625043,null,
2016-02-09,787586180.405,235477,5670880000.0,373.42,55318500.0,4300.0,43.18463186,null,
2016-02-10,901740760.237,233674,5713880000.0,376.15,85130900.0,4150.0,44.71856106,null,
2016-02-11,943794242.925,221576,5806110000.0,382.11,74375600.0,4800.0,43.61923701,null,
2016-02-12,925266118.964,207472,5771040000.0,379.69,67042800.0,4225.0,40.4776141,null,
2016-02-13,973169112.916,190082,5847990000.0,384.64,61911700.0,3850.0,36.32006821,null,
2016-02-14,1024097730.64,184548,5975580000.0,392.93,74469800.0,4325.0,34.26637392,null,
2016-02-15,1425587385.58,211942,6199850000.0,407.57,74070500.0,3725.0,41.1065599,null,
2016-02-16,1517233345.6,218996,6108040000.0,401.43,73093100.0,3675.0,41.84811257,null,
2016-02-17,1498992892.95,222448,6204150000.0,407.66,83193600.0,3500.0,43.73015002,null,
2016-02-18,1563164853.42,218342,6341430000.0,416.57,76752600.0,4550.0,44.12148192,null,
2016-02-19,1647698974.34,215330,6436980000.0,422.73,55711300.0,3500.0,45.97490789,null,
2016-02-20,1966741567.71,220667,6421310000.0,421.6,93992100.0,3850.0,42.33893204,null,
2016-02-21,1755822035.86,208644,6669260000.0,437.77,89820700.0,3200.0,40.60400296,null,
2016-02-22,1842293594.89,226293,6689200000.0,438.99,85385200.0,3100.0,43.69146554,null,
2016-02-23,1644772765.85,248343,6679400000.0,438.25,85244900.0,3450.0,48.48091586,null,
2016-02-24,1447733761.34,222265,6417190000.0,420.96,67743700.0,2975.0,44.58217376,null,
2016-02-25,1259088035.62,217957,6480650000.0,425.04,70798000.0,3750.0,47.90107967,null,
2016-02-26,1309455629.88,210581,6476080000.0,424.63,61486000.0,3675.0,42.91239479,null,
2016-02-27,928074509.366,180863,6602810000.0,432.84,41893600.0,3550.0,38.23674036,null,
2016-02-28,3520556593.58,231273,6600310000.0,432.57,53033400.0,3525.0,43.53562946,null,
2016-02-29,3725944209.23,260793,6614980000.0,433.44,60694700.0,3325.0,53.39573565,null,
2016-03-01,5060717033.34,264315,6684800000.0,437.92,74895800.0,3200.0,56.77932009,null,
2016-03-02,2412086726.09,275211,6643810000.0,435.13,74955300.0,4000.0,77.18215316,null,
2016-03-03,1474922332.98,225447,6474150000.0,423.91,100484000.0,3375.0,73.33476186,null,
2016-03-04,3051131480.33,214484,6443890000.0,421.84,90856100.0,3800.0,53.47898419,null,
2016-03-05,7913219356.42,233068,6276610000.0,410.78,135385000.0,3925.0,62.06913931,null,
2016-03-06,727808000.694,165179,6121400000.0,400.52,91212500.0,3475.0,39.39486368,null,
2016-03-07,1107309391.83,183811,6233430000.0,407.76,85762400.0,3750.0,44.31794876,null,
2016-03-08,878281875.486,194538,6337370000.0,414.46,70311700.0,3475.0,43.62964934,null,
2016-03-09,776571046.528,191051,6330230000.0,413.89,70012300.0,4125.0,54.27597241,null,
2016-03-10,901270297.835,190615,6344960000.0,414.74,81022900.0,4075.0,42.21982713,null,
2016-03-11,912482825.497,193676,6384740000.0,417.24,73969700.0,4050.0,41.2179665,null,
2016-03-12,725998052.638,171101,6453260000.0,421.61,92712900.0,3575.0,35.09864186,null,
2016-03-13,583406539.355,143377,6302330000.0,411.65,74322800.0,3275.0,29.8631864,null,
2016-03-14,837721375.229,188104,6342780000.0,414.2,95259400.0,3700.0,44.20669274,null,
2016-03-15,797775255.896,199061,6377870000.0,416.39,66781700.0,3825.0,42.99203335,null,
2016-03-16,5170143516.77,214798,6387190000.0,416.89,65185800.0,4300.0,47.76352203,null,
2016-03-17,3960741405.55,210038,6404130000.0,417.89,83528600.0,3350.0,47.18086502,null,
2016-03-18,903645365.293,199276,6446330000.0,420.55,104940000.0,3450.0,41.31952625,null,
2016-03-19,1956384053.53,188372,6274790000.0,409.26,58423000.0,3475.0,37.77444241,null,
2016-03-20,651357526.098,176095,6293610000.0,410.4,45947900.0,3600.0,32.79219272,null,
2016-03-21,729755050.442,193709,6341380000.0,413.42,61655400.0,3325.0,40.41284119,null,
2016-03-22,776406979.896,208211,6338430000.0,413.13,66813300.0,3675.0,42.96002843,null,
2016-03-23,715868608.31,186640,6417130000.0,418.16,61444200.0,3775.0,38.423403,null,
2016-03-24,785367667.109,188767,6422730000.0,418.42,68346700.0,3650.0,37.47713151,null,
2016-03-25,805670800.219,176084,6394850000.0,416.51,52560000.0,3675.0,34.83190501,null,
2016-03-26,562261636.119,158922,6409500000.0,417.37,44650400.0,3675.0,35.08336268,null,
2016-03-27,633502124.395,159305,6423040000.0,418.14,71229400.0,3725.0,32.1077897,null,
2016-03-28,719836518.982,191865,6553700000.0,426.55,68522800.0,3850.0,44.47690302,null,
2016-03-29,674729360.463,193106,6521010000.0,424.3,75411500.0,4175.0,54.22703438,null,
2016-03-30,719009237.26,205277,6407840000.0,416.83,66034100.0,3850.0,50.31742504,null,
2016-03-31,692137622.138,208408,6385140000.0,415.26,60215200.0,3150.0,45.16151518,null,
2016-04-01,758490523.935,211050,6409540000.0,416.76,51235700.0,3600.0,49.65833336,null,
2016-04-02,667679449.531,189864,6436700000.0,418.42,45681200.0,3650.0,53.25891371,null,
2016-04-03,542152791.276,176306,6480470000.0,421.17,38053700.0,3700.0,44.71288991,null,
2016-04-04,702697602.342,200803,6483910000.0,421.3,50634300.0,4000.0,42.9364332,null,
2016-04-05,692296121.93,215384,6481350000.0,421.02,60718000.0,3900.0,48.79665421,null,
2016-04-06,722450790.895,218693,6533260000.0,424.28,59091000.0,3725.0,45.09370634,null,
2016-04-07,847104494.071,218011,6524680000.0,423.62,57858600.0,3550.0,58.48393016,null,
2016-04-08,736280174.54,216137,6515190000.0,422.91,63454700.0,3575.0,43.82031408,null,
2016-04-09,721150415.961,206496,6484410000.0,420.81,49792700.0,4225.0,37.63592506,null,
2016-04-10,589819941.522,179819,6467330000.0,419.59,73478600.0,4250.0,32.91631944,null,
2016-04-11,657045239.761,223853,6504290000.0,421.87,50747500.0,3800.0,48.5827566,null,
2016-04-12,902410257.103,240863,6520870000.0,422.84,70728800.0,3800.0,50.30339192,null,
2016-04-13,960885557.498,227023,6565470000.0,425.63,69060400.0,4025.0,47.17072426,null,
2016-04-14,807041901.966,223456,6541030000.0,423.94,45281000.0,3950.0,44.05292253,null,
2016-04-15,877246373.842,215787,6550350000.0,424.43,54801500.0,3600.0,45.55658125,null,
2016-04-16,1079120306.99,191416,6631310000.0,429.57,39392800.0,3550.0,36.34924683,null,
2016-04-17,843989251.059,187705,6649170000.0,430.64,52125900.0,3800.0,33.255171,null,
2016-04-18,834772360.34,212069,6604150000.0,427.61,55670900.0,3450.0,45.55938327,null,
2016-04-19,884719139.129,229098,6622450000.0,428.7,52810500.0,3875.0,43.50004371,null,
2016-04-20,998022529.305,218491,6726370000.0,435.32,72890100.0,3925.0,44.35512365,null,
2016-04-21,1101501662.7,212418,6822320000.0,441.42,68204700.0,3800.0,42.64674083,null,
2016-04-22,1081089335.63,211078,6951860000.0,449.69,58804400.0,3400.0,42.20468812,null,
2016-04-23,870078772.63,190345,6894280000.0,445.86,50485400.0,3825.0,35.14099558,null,
2016-04-24,742215668.763,177121,6968570000.0,450.56,68198400.0,3200.0,31.30918912,null,
2016-04-25,1019837475.36,211977,7102490000.0,459.12,87091800.0,3250.0,42.59175165,null,
2016-04-26,1178336646.68,250412,7143060000.0,461.65,78971900.0,3725.0,337.51163263,null,
2016-04-27,1059843583.51,242763,7216190000.0,466.26,93564900.0,3425.0,46.42082653,null,
2016-04-28,987758165.644,247630,6889170000.0,445.04,74064700.0,3325.0,49.04846884,null,
2016-04-29,996567394.606,256297,6958330000.0,449.41,49258500.0,3775.0,50.15076759,null,
2016-04-30,815853298.732,227154,7049460000.0,455.18,69322600.0,3775.0,43.47287611,null,
2016-05-01,749924717.893,191262,6947430000.0,448.48,40660100.0,3900.0,34.28114298,null,
2016-05-02,945456079.034,214114,7002610000.0,451.93,92127000.0,3625.0,42.57491787,null,
2016-05-03,915517007.364,237483,6892690000.0,444.73,59366400.0,3975.0,45.09118166,null,
2016-05-04,909328639.688,231903,6978950000.0,450.18,50407300.0,4000.0,46.81117288,null,
2016-05-05,899648328.451,234559,6926990000.0,446.71,50440800.0,3950.0,46.43277208,null,
2016-05-06,843946767.884,232394,6947800000.0,447.94,72796800.0,4025.0,43.66389075,null,
2016-05-07,850965390.502,205930,7131120000.0,459.64,38364500.0,3925.0,39.14983796,null,
2016-05-08,700913767.395,188407,7114060000.0,458.43,40315000.0,3950.0,33.2972932,null,
2016-05-09,796732408.658,219042,7112510000.0,458.21,55493100.0,4550.0,40.20558953,null,
2016-05-10,902078657.972,244647,7150370000.0,460.52,58956100.0,3775.0,47.4314852,null,
2016-05-11,998509870.115,233956,7002230000.0,450.86,50605200.0,3550.0,45.76986266,null,
2016-05-12,981845574.09,230583,7028330000.0,452.45,59849300.0,3400.0,47.20083438,null,
2016-05-13,1020587775.06,231610,7067270000.0,454.85,60845000.0,3800.0,45.43229556,null,
2016-05-14,823142176.288,215554,7084100000.0,455.82,37209000.0,3425.0,50.3128398,null,
2016-05-15,834336870.638,201271,7084760000.0,455.76,28514000.0,3725.0,45.95442627,null,
2016-05-16,1034723510.1,229720,7114740000.0,457.59,59171500.0,3400.0,57.46503729,null,
2016-05-17,1066573229.81,245576,7060730000.0,454.01,64100300.0,3675.0,59.30719853,null,
2016-05-18,930059750.647,227218,7057390000.0,453.69,86850100.0,3425.0,56.06489733,null,
2016-05-19,940714321.104,222218,7072090000.0,454.52,96027400.0,3325.0,56.90397611,null,
2016-05-20,739035694.024,216872,6813080000.0,437.79,81987900.0,3650.0,52.9228097,null,
2016-05-21,573839889.891,192998,6895230000.0,442.97,42762300.0,3500.0,54.88698062,null,
2016-05-22,500250667.816,181706,6900700000.0,443.22,39657600.0,4525.0,45.46452162,null,
2016-05-23,677323495.783,211367,6842470000.0,439.35,50582500.0,4675.0,50.42729631,null,
2016-05-24,829548810.92,241931,6921460000.0,444.29,65783100.0,3600.0,60.77803308,null,
2016-05-25,1283595925.16,259111,6950690000.0,446.06,65231000.0,3425.0,61.80705711,null,
2016-05-26,1346768652.67,222402,7008500000.0,449.67,65203800.0,3450.0,54.70048666,null,
2016-05-27,1607515632.52,208822,7070010000.0,453.52,164781000.0,3225.0,67.35796521,null,
2016-05-28,1536056836.65,201879,7375780000.0,473.03,181199000.0,3775.0,57.37445522,null,
2016-05-29,1113016550.55,180413,8226500000.0,527.48,148737000.0,3700.0,48.31942131,null,
2016-05-30,938181294.273,207063,8243960000.0,528.47,87958700.0,3400.0,57.85879848,null,
2016-05-31,1089985219.08,215123,8335100000.0,534.19,138450000.0,3375.0,51.13340226,null,
2016-06-01,954066952.199,226144,8288680000.0,531.11,86061800.0,3175.0,55.93681666,null,
2016-06-02,1013607535.07,235814,8375000000.0,536.51,60378200.0,3700.0,59.08308138,null,
2016-06-03,793355421.454,237363,8395070000.0,537.68,122020000.0,3500.0,55.80050103,null,
2016-06-04,678629467.405,199915,8897080000.0,569.71,94925300.0,3125.0,46.8187595,null,
2016-06-05,807885691.638,189523,8955060000.0,573.31,68874100.0,4000.0,44.88704809,null,
2016-06-06,833467262.193,207479,8977700000.0,574.6,72138900.0,4125.0,47.21558963,null,
2016-06-07,1022501398.72,236423,9149580000.0,585.45,107770000.0,3600.0,55.8339134,null,
2016-06-08,996399101.983,237046,9022250000.0,577.17,80265800.0,3800.0,51.62652314,null,
2016-06-09,982152040.228,231326,9103080000.0,582.2,71301000.0,3975.0,51.82199532,null,
2016-06-10,1096886027.08,229842,9005920000.0,575.84,66991900.0,3550.0,53.72593033,null,
2016-06-11,924190926.92,218147,9052360000.0,578.67,82357000.0,3950.0,47.37804929,null,
2016-06-12,1397766598.5,203533,9539850000.0,609.68,277085000.0,3650.0,49.46632514,null,
2016-06-13,1598588975.17,247755,10511900000.0,671.65,243295000.0,4000.0,62.62270771,null,
2016-06-14,1382672147.73,245517,11028900000.0,704.5,186694000.0,3500.0,69.45728781,null,
2016-06-15,1176417609.89,234777,10736600000.0,685.68,99223800.0,3275.0,75.32030966,null,
2016-06-16,1598041673.86,293269,10908900000.0,696.52,271634000.0,4200.0,88.94880564,null,
2016-06-17,1702827057.39,255505,12038900000.0,768.49,363321000.0,3750.0,79.28862886,null,
2016-06-18,1327316733.56,229992,11732600000.0,748.76,252718000.0,3650.0,69.57122262,null,
2016-06-19,1229385908.23,226148,11859800000.0,756.69,136185000.0,4650.0,64.65384511,null,
2016-06-20,1481659704.89,236914,11976700000.0,763.93,174511000.0,3850.0,74.30673105,null,
2016-06-21,1687286876.73,253978,11540000000.0,735.88,309944000.0,3850.0,77.43212489,null,
2016-06-22,1394903150.63,233584,10445300000.0,665.91,266393000.0,3400.0,75.06229905,null,
2016-06-23,1593548189.1,244527,9373190000.0,597.44,253462000.0,3475.0,79.04830316,null,
2016-06-24,1484515958.26,233882,9816730000.0,625.58,224317000.0,3025.0,74.14847585,null,
2016-06-25,1138260154.31,220351,10442000000.0,665.28,126656000.0,4050.0,65.4431433,null,
2016-06-26,886308067.781,180131,10454900000.0,665.93,109225000.0,3700.0,53.22804044,null,
2016-06-27,1004053021.21,207489,9882840000.0,629.35,122134000.0,3650.0,57.53511177,null,
2016-06-28,917548218.07,212450,10336800000.0,658.1,138385000.0,3775.0,58.95493673,null,
2016-06-29,947304620.044,228247,10119600000.0,644.12,142456000.0,3400.0,64.40671655,null,
2016-06-30,973143709.114,231190,10066400000.0,640.59,138980000.0,3925.0,61.74466208,null,
2016-07-01,1047328919.43,213651,10570600000.0,672.51,134431000.0,4225.0,59.67117715,null,
2016-07-02,992966183.129,198822,10639600000.0,676.73,112354000.0,3500.0,54.31156312,null,
2016-07-03,955587984.859,177462,11086100000.0,704.97,129512000.0,3700.0,45.42093877,null,
2016-07-04,1152586283.54,205439,10362700000.0,658.8,92008400.0,4025.0,51.07656451,null,
2016-07-05,1071827646.79,208626,10749100000.0,683.21,130476000.0,3175.0,55.49520163,null,
2016-07-06,1038763158.18,215356,10550300000.0,670.42,134961000.0,3850.0,55.44005884,null,
2016-07-07,1399576904.03,219484,10673400000.0,678.09,258091000.0,3550.0,57.92382628,null,
2016-07-08,1064846422.26,211032,10086900000.0,640.69,141970000.0,3525.0,56.73079735,null,
2016-07-09,921359523.99,193638,10493800000.0,666.38,180536000.0,3325.0,51.39676081,null,
2016-07-10,726257436.509,162824,10247300000.0,650.6,102532000.0,1975.0,38.49881921,null,
2016-07-11,900584541.251,206790,10215200000.0,648.48,107910000.0,1825.0,53.76762309,null,
2016-07-12,995187228.493,213788,10213100000.0,648.28,138173000.0,1737.5,49.45551314,null,
2016-07-13,973726030.056,219639,10474500000.0,664.8,131449000.0,1700.0,53.63720094,null,
2016-07-14,816805190.248,219477,10288400000.0,652.92,98511400.0,1712.5,59.4353237,null,
2016-07-15,1439107637.09,222088,10387900000.0,659.17,81673100.0,1700.0,56.51795062,null,
2016-07-16,903732989.874,186323,10461700000.0,663.78,50330200.0,1962.5,50.12166544,null,
2016-07-17,973334032.076,172358,10434700000.0,661.99,74407900.0,1937.5,49.53294968,null,
2016-07-18,962516943.677,212428,10716800000.0,679.81,69465000.0,1775.0,56.98358766,null,
2016-07-19,992608903.743,222923,10606500000.0,672.74,61203300.0,1637.5,60.75289122,null,
2016-07-20,997993398.52,220556,10608600000.0,672.81,94636400.0,1812.5,60.19119997,null,
2016-07-21,970863342.426,227520,10490300000.0,665.23,60491800.0,1762.5,65.0466904,null,
2016-07-22,978930815.15,216016,10486600000.0,664.92,134169000.0,1575.0,61.69430679,null,
2016-07-23,732684147.299,199568,10263700000.0,650.73,69532200.0,1550.0,63.43337972,null,
2016-07-24,937138761.418,189154,10338600000.0,655.41,118184000.0,1700.0,51.59106574,null,
2016-07-25,728930949.939,224609,10431900000.0,661.26,78176500.0,1600.0,66.04713758,null,
2016-07-26,1098797312.84,244678,10321900000.0,654.23,225135000.0,1612.5,72.63283781,null,
