Date,DJIA,S&P,NASDAQ
2002-03-08,10531.669922,1157.540039,1908.089966
2002-03-11,10570.070313,1164.310059,1919.72998
2002-03-12,10604.320313,1168.26001,1888.680054
2002-03-13,10620.169922,1165.579956,1879.969971
2002-03-14,10501.290039,1154.089966,1863.0999760000002
2002-03-15,10516.450195,1153.040039,1854.339966
2002-03-18,10608.540039,1166.160034,1882.72998
2002-03-19,10578.379883,1165.550049,1881.130005
2002-03-20,10626.849609,1170.290039,1860.280029
2002-03-21,10501.990234,1151.849976,1835.209961
2002-03-22,10477.700195,1153.589966,1865.180054
2002-03-25,10428.429688,1148.699951,1855.6500239999998
2002-03-26,10280.509766,1131.869995,1808.869995
2002-03-27,10351.280273,1138.48999,1817.219971
2002-03-28,10429.679688,1144.579956,1836.25
2002-04-01,10402.070313,1147.390015,1834.589966
2002-04-02,10352.459961,1146.540039,1836.030029
2002-04-03,10311.80957,1136.76001,1809.589966
2002-04-04,10199.540039,1125.400024,1776.530029
2002-04-05,10235.799805,1126.339966,1796.9200440000002
2002-04-08,10258.910156,1122.72998,1741.0999760000002
2002-04-09,10249.839844,1125.290039,1789.140015
2002-04-10,10210.400391,1117.800049,1751.569946
2002-04-11,10378.889648,1130.469971,1757.0100100000002
2002-04-12,10178.570313,1103.689941,1738.959961
2002-04-15,10189.570313,1111.01001,1761.949951
2002-04-16,10100.379883,1102.550049,1779.290039
2002-04-17,10299.660156,1128.369995,1829.5799559999998
2002-04-18,10219.469727,1126.069946,1806.280029
2002-04-19,10212.69043,1124.469971,1816.3499760000002
2002-04-22,10256.0,1125.170044,1779.180054
2002-04-23,10137.200195,1107.829956,1757.9200440000002
2002-04-24,10090.070313,1100.959961,1739.130005
2002-04-25,10028.700195,1093.140015,1705.800049
2002-04-26,10037.419922,1091.47998,1722.8299559999998
2002-04-29,9910.519531,1076.319946,1668.52002
2002-04-30,9818.900391,1065.449951,1655.02002
2002-05-01,9944.900391,1076.920044,1683.7600100000002
2002-05-02,10057.620117,1086.459961,1673.719971
2002-05-03,10091.730469,1084.560059,1643.170044
2002-05-06,10005.799805,1073.430054,1611.050049
2002-05-07,9810.530273,1052.670044,1589.579956
2002-05-08,9847.959961,1049.48999,1625.72998
2002-05-09,10137.959961,1088.849976,1684.439941
2002-05-10,10040.25,1073.01001,1657.180054
2002-05-13,9938.820313,1054.98999,1611.26001
2002-05-14,10119.339844,1074.560059,1694.1500239999998
2002-05-15,10288.55957,1097.280029,1705.449951
2002-05-16,10242.110352,1091.069946,1723.689941
2002-05-17,10291.049805,1098.22998,1745.1700440000002
2002-05-20,10348.929688,1106.589966,1726.780029
2002-05-21,10229.080078,1091.880005,1708.569946
2002-05-22,10098.580078,1079.880005,1654.339966
2002-05-23,10158.299805,1086.02002,1678.4200440000002
2002-05-24,10211.919922,1097.079956,1680.660034
2002-05-28,10106.540039,1083.819946,1670.349976
2002-05-29,9976.94043,1074.550049,1639.27002
2002-05-30,9915.009766,1067.660034,1613.420044
2002-05-31,9915.150391,1064.660034,1641.099976
2002-06-03,9923.94043,1067.140015,1613.5
2002-06-04,9710.339844,1040.680054,1559.25
2002-06-05,9688.530273,1040.689941,1580.060059
2002-06-06,9795.700195,1049.900024,1583.650024
2002-06-07,9592.379883,1029.150024,1500.150024
2002-06-10,9587.379883,1027.530029,1536.97998
2002-06-11,9647.620117,1030.73999,1542.160034
2002-06-12,9515.120117,1013.26001,1491.359985
2002-06-13,9612.870117,1020.26001,1512.22998
2002-06-14,9498.919922,1009.5599980000001,1471.969971
2002-06-17,9476.5,1007.2700199999999,1519.650024
2002-06-18,9684.519531,1036.170044,1544.189941
2002-06-19,9702.0,1037.140015,1531.050049
2002-06-20,9561.639648,1019.98999,1494.800049
2002-06-21,9430.660156,1006.2899779999999,1456.609985
2002-06-24,9252.469727,989.1400150000001,1429.560059
2002-06-25,9285.55957,992.7199710000001,1472.189941
2002-06-26,9108.219727,976.1400150000001,1379.869995
2002-06-27,9122.120117,973.5300289999999,1446.369995
2002-06-28,9270.330078,990.6400150000001,1454.97998
2002-07-01,9239.25,989.820007,1457.040039
2002-07-02,9104.950195,968.650024,1395.369995
2002-07-03,9006.370117,948.090027,1348.609985
2002-07-05,9061.540039,953.98999,1401.030029
2002-07-08,9375.700195,989.0300289999999,1439.849976
2002-07-09,9273.379883,976.9799800000001,1405.369995
2002-07-10,9098.160156,952.830017,1396.670044
2002-07-11,8812.120117,920.4699710000001,1339.650024
2002-07-12,8805.330078,927.3699949999999,1391.300049
2002-07-15,8681.280273,921.3900150000001,1365.790039
2002-07-16,8635.30957,917.929993,1371.910034
2002-07-17,8476.209961,901.0499880000001,1408.099976
2002-07-18,8540.469727,905.4500119999999,1390.410034
2002-07-19,8406.099609,881.5599980000001,1336.390015
2002-07-22,8015.040039,847.76001,1309.839966
2002-07-23,7785.549805,819.849976,1287.589966
2002-07-24,7698.459961,797.710022,1203.880005
2002-07-25,8185.890137,843.419983,1277.160034
2002-07-26,8192.610352,838.679993,1250.719971
2002-07-29,8267.990234,852.840027,1286.810059
2002-07-30,8707.030273,898.9600220000001,1322.98999
2002-07-31,8678.650391,902.7800289999999,1331.819946
2002-08-01,8732.580078,911.6199949999999,1322.469971
2002-08-02,8504.959961,884.400024,1279.099976
2002-08-05,8312.919922,864.23999,1243.380005
2002-08-06,8049.930176000001,834.599976,1224.800049
2002-08-07,8282.25,859.570007,1290.22998
2002-08-08,8456.290039,876.7700199999999,1278.339966
2002-08-09,8707.240234,898.7299800000001,1301.829956
2002-08-12,8741.919922,908.6400150000001,1293.880005
2002-08-13,8683.150391,903.7999880000001,1300.72998
2002-08-14,8479.139648,884.2100220000001,1273.939941
2002-08-15,8745.040039,919.6199949999999,1339.599976
2002-08-16,8813.070313,930.25,1333.26001
2002-08-19,8777.089844,928.7700199999999,1362.290039
2002-08-20,8986.5,950.7000119999999,1384.469971
2002-08-21,8866.139648,937.429993,1389.560059
2002-08-22,8961.179688,949.3599849999999,1410.75
2002-08-23,9051.490234,962.7000119999999,1411.75
2002-08-26,8873.929688,940.8599849999999,1387.199951
2002-08-27,8917.490234,947.9500119999999,1395.040039
2002-08-28,8823.929688,934.820007,1339.420044
2002-08-29,8690.69043,917.8699949999999,1304.209961
2002-08-30,8669.259766,917.7999880000001,1326.050049
2002-09-03,8659.269531,916.070007,1302.670044
2002-09-04,8308.530273,878.0200199999999,1268.650024
2002-09-05,8420.200195,893.400024,1274.76001
2002-09-06,8296.459961,879.150024,1280.27002
2002-09-09,8425.879883,893.919983,1286.75
2002-09-10,8520.139648,902.9600220000001,1306.130005
2002-09-11,8604.269531,910.6300050000001,1328.349976
2002-09-12,8574.94043,909.4500119999999,1305.719971
2002-09-13,8377.679688,886.909973,1272.939941
2002-09-16,8311.790039,889.8099980000001,1286.849976
2002-09-17,8386.349609,891.099976,1292.910034
2002-09-18,8203.070313,873.5200199999999,1244.52002
2002-09-19,8170.649901999999,869.4600220000001,1233.939941
2002-09-20,7945.930176000001,843.320007,1229.469971
2002-09-23,7984.77002,845.3900150000001,1209.130005
2002-09-24,7871.22998,833.700012,1170.949951
2002-09-25,7687.160156,819.27002,1195.599976
2002-09-26,7844.620117,839.659973,1231.849976
2002-09-27,7996.009765999999,854.9500119999999,1213.77002
2002-09-30,7698.810059,827.369995,1187.47998
2002-10-01,7593.040039,815.280029,1180.26001
2002-10-02,7936.569823999999,843.7700199999999,1208.030029
2002-10-03,7753.459961,827.909973,1183.109985
2002-10-04,7719.339844,818.950012,1174.579956
2002-10-07,7528.680176000001,800.580017,1135.790039
2002-10-08,7425.819823999999,785.280029,1129.819946
2002-10-09,7499.959961,798.549988,1117.140015
2002-10-10,7286.339844,776.76001,1116.76001
2002-10-11,7540.740234000001,803.919983,1179.900024
2002-10-14,7848.209961,835.320007,1198.5
2002-10-15,7883.22998,841.4400019999999,1259.869995
2002-10-16,8232.099609,881.2700199999999,1239.540039
2002-10-17,8038.310059,860.0200199999999,1272.26001
2002-10-18,8287.719727,879.2000119999999,1270.130005
2002-10-21,8320.740234,884.3900150000001,1276.76001
2002-10-22,8534.080078,899.7199710000001,1285.540039
2002-10-23,8448.55957,890.159973,1288.23999
2002-10-24,8495.379883,896.1400150000001,1325.079956
2002-10-25,8317.480469,882.5,1297.329956
2002-10-28,8448.980469,897.650024,1345.719971
2002-10-29,8367.280273,890.2299800000001,1313.140015
2002-10-30,8363.950195,882.150024,1307.48999
2002-10-31,8427.339844,890.7100220000001,1330.72998
2002-11-01,8395.639648,885.76001,1320.949951
2002-11-04,8521.599609,900.9600220000001,1394.569946
2002-11-05,8568.759766,908.349976,1386.869995
2002-11-06,8677.169922,915.3900150000001,1408.219971
2002-11-07,8766.080078,923.76001,1397.540039
2002-11-08,8585.75,902.650024,1376.369995
2002-11-11,8535.80957,894.73999,1355.099976
2002-11-12,8356.730469,876.1900019999999,1328.079956
2002-11-13,8380.320313,882.9500119999999,1342.219971
2002-11-14,8403.69043,882.5300289999999,1378.939941
2002-11-15,8535.639648,904.2700199999999,1396.109985
2002-11-18,8579.740234,909.830017,1422.540039
2002-11-19,8484.929688,900.3599849999999,1387.109985
2002-11-20,8469.570313,896.73999,1375.689941
2002-11-21,8625.480469,914.150024,1431.130005
2002-11-22,8842.410156,933.76001,1453.050049
2002-11-25,8804.969727,930.5499880000001,1470.640015
2002-11-26,8844.120117,932.8699949999999,1473.22998
2002-11-27,8678.959961,913.3099980000001,1463.27002
2002-11-29,8933.669922,938.8699949999999,1495.810059
2002-12-02,8902.950195,936.3099980000001,1507.939941
2002-12-03,8861.129883,934.5300289999999,1474.689941
2002-12-04,8734.219727,920.75,1427.050049
2002-12-05,8740.660156,917.580017,1444.73999
2002-12-06,8620.879883,906.5499880000001,1395.180054
2002-12-09,8643.990234,912.2299800000001,1411.400024
2002-12-10,8473.610352,892.0,1374.560059
2002-12-11,8571.519531,904.4500119999999,1382.099976
2002-12-12,8590.990234,904.9600220000001,1407.02002
2002-12-13,8536.070313,901.580017,1387.709961
2002-12-16,8436.589844,889.4799800000001,1367.73999
2002-12-17,8626.990234,910.400024,1396.329956
2002-12-18,8531.30957,902.98999,1380.630005
2002-12-19,8441.94043,890.0200199999999,1358.609985
2002-12-20,8367.410156,884.25,1364.189941
2002-12-23,8511.389648,895.73999,1359.920044
2002-12-24,8491.990234,897.3800050000001,1375.959961
2002-12-26,8448.860352,892.4699710000001,1375.140015
2002-12-27,8429.280273,889.659973,1363.640015
2002-12-30,8304.05957,875.400024,1349.430054
2002-12-31,8332.240234,879.3900150000001,1336.829956
2003-01-02,8342.379883,879.820007,1346.930054
2003-01-03,8607.379883,909.0300289999999,1382.359985
2003-01-06,8602.780273,908.590027,1390.189941
2003-01-07,8775.839844,929.01001,1424.26001
2003-01-08,8735.929688,922.929993,1423.290039
2003-01-09,8596.679688,909.929993,1414.469971
2003-01-10,8776.040039,927.580017,1423.619995
2003-01-13,8787.830078,927.570007,1461.72998
2003-01-14,8787.219727,926.26001,1445.069946
2003-01-15,8843.639648,931.659973,1461.040039
2003-01-16,8721.120117,918.2199710000001,1440.560059
2003-01-17,8695.820313,914.599976,1401.369995
2003-01-21,8586.259766,901.7800289999999,1380.430054
2003-01-22,8439.540039,887.6199949999999,1361.01001
2003-01-23,8320.719727,878.3599849999999,1377.5
2003-01-24,8367.889648,887.340027,1382.349976
2003-01-27,8128.540039,861.400024,1329.810059
2003-01-28,7991.069823999999,847.4799800000001,1335.430054
2003-01-29,8087.950195,858.5399779999999,1335.900024
2003-01-30,8109.140137,864.3599849999999,1360.550049
2003-01-31,7939.720215,844.6099849999999,1308.099976
2003-02-03,8053.740234000001,855.7000119999999,1324.73999
2003-02-04,8104.609863,860.320007,1310.47998
2003-02-05,8014.450195,848.2000119999999,1314.670044
2003-02-06,7981.950195,843.590027,1298.699951
2003-02-07,7932.450195,838.150024,1310.920044
2003-02-10,7865.740234000001,829.6900019999999,1286.51001
2003-02-11,7920.930176000001,835.969971,1301.540039
2003-02-12,7836.359863,829.200012,1292.079956
2003-02-13,7756.549805,818.679993,1280.920044
2003-02-14,7750.899901999999,817.369995,1283.410034
2003-02-18,7909.299805,834.8900150000001,1319.98999
2003-02-19,8033.799805,851.169983,1343.369995
2003-02-20,8002.700195,845.1300050000001,1339.699951
2003-02-21,7915.52002,837.099976,1331.329956
2003-02-24,8017.339844,848.169983,1342.5
2003-02-25,7856.419922,832.580017,1307.390015
2003-02-26,7907.390137,838.570007,1323.01001
2003-02-27,7807.959961,827.549988,1312.130005
2003-02-28,7886.109863,837.280029,1327.869995
2003-03-03,7890.240234000001,841.150024,1344.209961
2003-03-04,7838.140137,834.8099980000001,1320.280029
2003-03-05,7702.350098000001,821.98999,1305.280029
2003-03-06,7774.759765999999,829.849976,1306.069946
2003-03-07,7671.75,822.099976,1285.300049
2003-03-10,7739.399901999999,828.8900150000001,1295.459961
2003-03-11,7568.529785,807.47998,1280.72998
2003-03-12,7517.759765999999,800.72998,1266.98999
2003-03-13,7555.290039,804.1900019999999,1297.73999
2003-03-14,7822.169922,831.8900150000001,1344.26001
2003-03-17,7857.959961,833.27002,1329.949951
2003-03-18,8142.689941,862.7899779999999,1392.0
2003-03-19,8193.040039,866.4500119999999,1396.27002
2003-03-20,8264.679688,874.0200199999999,1385.660034
2003-03-21,8290.379883,875.840027,1422.060059
2003-03-24,8514.820313,895.7899779999999,1390.040039
2003-03-25,8216.849609,864.2299800000001,1374.209961
2003-03-26,8279.879883,874.73999,1390.27002
2003-03-27,8226.389648,869.9500119999999,1375.900024
2003-03-28,8198.849609,868.5200199999999,1375.26001
2003-03-31,8142.830078,863.5,1351.609985
2003-04-01,7992.830078,848.179993,1347.540039
2003-04-02,8069.859863,858.4799800000001,1374.709961
2003-04-03,8285.759766,880.900024,1404.98999
2003-04-04,8240.589844,876.4500119999999,1400.969971
2003-04-07,8284.150391,878.849976,1425.22998
2003-04-08,8299.120117,879.929993,1388.530029
2003-04-09,8299.280273,878.2899779999999,1385.280029
2003-04-10,8198.990234,865.98999,1359.430054
2003-04-11,8223.219727,871.580017,1379.47998
2003-04-14,8203.969727,868.2999880000001,1361.349976
2003-04-15,8347.660156,885.2299800000001,1381.670044
2003-04-16,8405.719727,890.8099980000001,1411.699951
2003-04-17,8255.790039,879.909973,1395.619995
2003-04-21,8336.669922,893.580017,1425.959961
2003-04-22,8326.379883,892.01001,1417.0
2003-04-23,8484.919922,911.3699949999999,1453.949951
2003-04-24,8512.44043,919.0200199999999,1453.22998
2003-04-25,8438.980469,911.429993,1451.130005
2003-04-28,8306.839844,898.8099980000001,1437.859985
2003-04-29,8472.879883,914.840027,1468.030029
2003-04-30,8501.379883,917.840027,1467.839966
2003-05-01,8478.480469,916.919983,1463.0
2003-05-02,8453.480469,916.2999880000001,1470.089966
2003-05-05,8583.169922,930.080017,1508.310059
2003-05-06,8531.280273,926.5499880000001,1503.420044
2003-05-07,8585.419922,934.3900150000001,1513.47998
2003-05-08,8558.669922,929.6199949999999,1492.48999
2003-05-09,8492.69043,920.2700199999999,1500.650024
2003-05-12,8603.900391,933.409973,1518.52002
2003-05-13,8722.879883,945.1099849999999,1533.140015
2003-05-14,8673.290039,942.2999880000001,1545.880005
2003-05-15,8649.219727,939.2800289999999,1541.430054
2003-05-16,8710.360352,946.669983,1544.839966
2003-05-19,8676.519531,944.2999880000001,1530.380005
2003-05-20,8494.089844,920.7700199999999,1498.050049
2003-05-21,8485.620117,919.7299800000001,1488.27002
2003-05-22,8516.990234,923.419983,1493.390015
2003-05-23,8594.019531,931.8699949999999,1506.640015
2003-05-27,8600.540039,933.2199710000001,1504.869995
2003-05-28,8781.839844,951.4799800000001,1560.109985
2003-05-29,8787.230469,953.2199710000001,1565.380005
2003-05-30,8711.459961,949.6400150000001,1583.22998
2003-06-02,8851.450195,963.590027,1612.099976
2003-06-03,8898.230469,967.0,1589.719971
2003-06-04,8919.94043,971.5599980000001,1604.839966
2003-06-05,9036.669922,986.23999,1620.790039
2003-06-06,9045.570313,990.1400150000001,1670.030029
2003-06-09,9061.179688,987.76001,1623.0
2003-06-10,8980.790039,975.929993,1611.170044
2003-06-11,9048.849609,984.840027,1625.0
2003-06-12,9184.290039,997.4799800000001,1653.050049
2003-06-13,9197.879883,998.51001,1656.609985
2003-06-16,9117.55957,988.6099849999999,1633.800049
2003-06-17,9319.660156,1010.73999,1673.099976
2003-06-18,9322.669922,1011.659973,1663.030029
2003-06-19,9293.799805,1010.090027,1677.050049
2003-06-20,9180.929688,994.7000119999999,1657.310059
2003-06-23,9199.490234,995.6900019999999,1642.329956
2003-06-24,9071.480469,981.6400150000001,1605.689941
2003-06-25,9109.570313,983.4500119999999,1608.5
2003-06-26,9011.05957,975.320007,1611.310059
2003-06-27,9079.740234,985.820007,1636.030029
2003-06-30,8990.740234,976.2199710000001,1634.859985
2003-07-01,8983.660156,974.5,1617.300049
2003-07-02,9043.540039,982.320007,1648.130005
2003-07-03,9141.160156,993.75,1665.949951
2003-07-07,9073.919922,985.7000119999999,1685.410034
2003-07-08,9213.480469,1004.419983,1715.9899899999998
2003-07-09,9221.900391,1007.840027,1743.660034
2003-07-10,9154.530273,1002.2100220000001,1731.3499760000002
2003-07-11,9036.389648,988.7000119999999,1720.97998
2003-07-14,9126.450195,998.1400150000001,1757.430054
2003-07-15,9179.179688,1003.8599849999999,1769.949951
2003-07-16,9133.700195,1000.419983,1766.3499760000002
2003-07-17,9089.339844,994.0,1727.7600100000002
2003-07-18,9052.290039,981.7299800000001,1709.089966
2003-07-21,9187.799805,993.320007,1706.1500239999998
2003-07-22,9098.650391,978.7999880000001,1695.02002
2003-07-23,9159.080078,988.1099849999999,1710.819946
2003-07-24,9196.55957,988.6099849999999,1732.189941
2003-07-25,9113.849609,981.599976,1703.5799559999998
2003-07-28,9284.919922,998.679993,1734.680054
2003-07-29,9268.19043,996.5200199999999,1740.27002
2003-07-30,9204.389648,989.2800289999999,1731.569946
2003-07-31,9199.349609,987.48999,1735.469971
2003-08-01,9232.679688,990.3099980000001,1731.630005
2003-08-04,9154.179688,980.150024,1714.839966
2003-08-05,9185.269531,982.820007,1710.689941
2003-08-06,9032.959961,965.4600220000001,1664.26001
2003-08-07,9060.480469,967.080017,1651.459961
2003-08-08,9127.360352,974.1199949999999,1659.060059
2003-08-11,9189.620117,977.590027,1646.949951
2003-08-12,9218.120117,980.590027,1666.609985
2003-08-13,9303.69043,990.349976,1693.359985
2003-08-14,9272.25,984.0300289999999,1688.130005
2003-08-15,9308.519531,990.51001,1697.75
2003-08-18,9320.660156,990.669983,1707.1700440000002
2003-08-19,9412.169922,999.73999,1747.0
2003-08-20,9420.129883,1002.349976,1749.0799559999998
2003-08-21,9399.959961,1000.2999880000001,1771.390015
2003-08-22,9436.040039,1003.2700199999999,1804.810059
2003-08-25,9349.44043,993.0599980000001,1763.780029
2003-08-26,9316.030273,993.7100220000001,1756.0799559999998
2003-08-27,9339.820313,996.7299800000001,1767.780029
2003-08-28,9334.349609,996.7899779999999,1787.77002
2003-08-29,9373.330078,1002.840027,1796.0999760000002
2003-09-02,9416.669922,1008.01001,1817.9200440000002
2003-09-03,9521.860352,1021.98999,1852.469971
2003-09-04,9569.089844,1026.27002,1853.119995
2003-09-05,9589.519531,1027.969971,1861.290039
2003-09-08,9503.410156,1021.3900150000001,1863.880005
2003-09-09,9584.919922,1031.640015,1883.0
2003-09-10,9504.879883,1023.169983,1859.209961
2003-09-11,9415.049805,1010.919983,1830.439941
2003-09-12,9456.879883,1016.419983,1833.969971
2003-09-15,9471.19043,1018.6300050000001,1857.119995
2003-09-16,9449.160156,1014.8099980000001,1848.410034
2003-09-17,9566.080078,1029.319946,1884.180054
2003-09-18,9544.040039,1025.969971,1880.910034
2003-09-19,9661.799805,1039.579956,1913.7399899999998
2003-09-22,9641.799805,1036.300049,1881.4200440000002
2003-09-23,9535.759766,1022.820007,1877.439941
2003-09-24,9575.969727,1029.030029,1903.810059
2003-09-25,9425.580078,1009.3800050000001,1849.390015
2003-09-26,9342.429688,1003.2700199999999,1816.75
2003-09-29,9314.419922,996.849976,1801.550049
2003-09-30,9378.099609,1006.580017,1812.810059
2003-10-01,9276.799805,995.9699710000001,1797.069946
2003-10-02,9464.759766,1018.2199710000001,1828.939941
2003-10-03,9492.540039,1020.23999,1864.540039
2003-10-06,9572.389648,1029.849976,1884.640015
2003-10-07,9593.280273,1034.349976,1882.9200440000002
2003-10-08,9653.330078,1039.25,1913.640015
2003-10-09,9633.349609,1033.780029,1916.949951
2003-10-10,9682.900391,1038.72998,1915.52002
2003-10-13,9675.719727,1038.060059,1924.060059
2003-10-14,9763.269531,1045.349976,1929.52002
2003-10-15,9824.089844,1049.47998,1966.380005
2003-10-16,9798.679688,1046.76001,1931.9899899999998
2003-10-17,9791.860352,1050.069946,1947.199951
2003-10-20,9721.5,1039.319946,1913.790039
2003-10-21,9778.30957,1044.680054,1929.310059
2003-10-22,9741.980469,1046.030029,1923.3299559999998
2003-10-23,9597.200195,1030.359985,1879.119995
2003-10-24,9600.980469,1033.77002,1863.319946
2003-10-27,9584.540039,1028.910034,1876.030029
2003-10-28,9609.719727,1031.130005,1893.280029
2003-10-29,9747.049805,1046.790039,1925.609985
2003-10-30,9772.009766,1048.109985,1955.589966
2003-10-31,9786.75,1046.939941,1938.219971
2003-11-03,9802.459961,1050.709961,1941.310059
2003-11-04,9857.490234,1059.02002,1961.449951
2003-11-05,9837.639648,1053.25,1957.0
2003-11-06,9820.679688,1051.810059,1971.27002
2003-11-07,9857.120117,1058.050049,1986.560059
2003-11-10,9807.490234,1053.209961,1972.0999760000002
2003-11-11,9756.530273,1047.109985,1938.8499760000002
2003-11-12,9729.5,1046.569946,1935.969971
2003-11-13,9846.969727,1058.560059,1964.430054
2003-11-14,9836.459961,1058.410034,1966.869995
2003-11-17,9765.639648,1050.349976,1919.0100100000002
2003-11-18,9711.44043,1043.630005,1919.449951
2003-11-19,9620.679688,1034.150024,1886.180054
2003-11-20,9688.459961,1042.439941,1886.630005
2003-11-21,9622.019531,1033.650024,1891.839966
2003-11-24,9629.870117,1035.280029,1907.290039
2003-11-25,9748.679688,1052.079956,1948.359985
2003-11-26,9763.490234,1053.890015,1954.280029
2003-11-28,9779.719727,1058.449951,1950.209961
2003-12-01,9785.349609,1058.199951,1972.969971
2003-12-02,9899.639648,1070.119995,1986.800049
2003-12-03,9851.94043,1066.619995,1989.140015
2003-12-04,9874.830078,1064.72998,1966.9200440000002
2003-12-05,9923.269531,1069.719971,1949.2600100000002
2003-12-08,9862.009766,1061.5,1937.47998
2003-12-09,9966.450195,1069.300049,1955.5
2003-12-10,9922.379883,1060.180054,1912.2399899999998
2003-12-11,9922.450195,1059.050049,1904.47998
2003-12-12,10008.75,1071.209961,1947.2600100000002
2003-12-15,10046.530273,1074.140015,1978.77002
2003-12-16,10023.339844,1068.040039,1918.060059
2003-12-17,10128.75,1075.130005,1922.209961
2003-12-18,10141.410156,1076.47998,1924.619995
2003-12-19,10249.480469,1089.180054,1963.280029
2003-12-22,10276.480469,1088.660034,1946.189941
2003-12-23,10337.55957,1092.939941,1954.030029
2003-12-24,10341.410156,1096.02002,1969.709961
2003-12-26,10305.849609,1094.040039,1970.369995
2003-12-29,10321.349609,1095.890015,1976.930054
2003-12-30,10449.700195,1109.47998,2003.97998
2003-12-31,10426.299805,1109.640015,2010.640015
2004-01-02,10452.740234,1111.920044,2011.0799559999998
2004-01-05,10411.849609,1108.47998,2020.780029
2004-01-06,10543.849609,1122.219971,2044.550049
2004-01-07,10535.459961,1123.670044,2056.75
2004-01-08,10530.070313,1126.329956,2089.600098
2004-01-09,10589.25,1131.920044,2083.639893
2004-01-12,10461.549805,1121.859985,2093.540039
2004-01-13,10485.179688,1127.22998,2113.110107
2004-01-14,10428.669922,1121.219971,2104.290039
2004-01-15,10534.519531,1130.52002,2101.860107
2004-01-16,10556.370117,1132.050049,2126.1201170000004
2004-01-20,10601.400391,1139.829956,2149.030029
2004-01-21,10522.769531,1138.77002,2139.330078
2004-01-22,10624.219727,1147.619995,2146.320068
2004-01-23,10625.25,1143.939941,2124.76001
2004-01-26,10568.0,1141.550049,2120.560059
2004-01-27,10701.099609,1155.369995,2148.050049
2004-01-28,10610.070313,1144.050049,2125.02002
2004-01-29,10467.410156,1128.47998,2085.540039
2004-01-30,10510.219727,1134.109985,2068.360107
2004-02-02,10487.780273,1131.130005,2072.1298829999996
2004-02-03,10499.480469,1135.26001,2061.280029
2004-02-04,10503.110352,1136.030029,2042.8299559999998
2004-02-05,10469.330078,1126.52002,2024.47998
2004-02-06,10494.889648,1128.589966,2025.959961
2004-02-09,10592.0,1142.76001,2069.290039
2004-02-10,10578.740234,1139.810059,2061.100098
2004-02-11,10605.480469,1145.540039,2072.899902
2004-02-12,10735.179688,1157.76001,2084.02002
2004-02-13,10696.219727,1152.109985,2080.169922
2004-02-17,10628.879883,1145.810059,2068.419922
2004-02-18,10706.679688,1156.98999,2084.22998
2004-02-19,10674.589844,1151.819946,2091.709961
2004-02-20,10666.290039,1147.060059,2052.1298829999996
2004-02-23,10619.549805,1144.109985,2044.410034
2004-02-24,10609.549805,1140.98999,2000.75
2004-02-25,10566.589844,1139.089966,2010.589966
2004-02-26,10598.139648,1143.670044,2018.910034
2004-02-27,10581.549805,1145.800049,2036.6700440000002
2004-03-01,10582.25,1144.939941,2036.9200440000002
2004-03-02,10678.360352,1155.969971,2056.3798829999996
2004-03-03,10588.589844,1149.099976,2037.109985
2004-03-04,10593.480469,1151.030029,2034.72998
2004-03-05,10582.589844,1154.869995,2037.3299559999998
2004-03-08,10595.370117,1156.859985,2052.070068
2004-03-09,10529.519531,1147.199951,2008.75
2004-03-10,10457.589844,1140.579956,1997.109985
2004-03-11,10288.849609,1123.890015,1953.589966
2004-03-12,10130.669922,1106.780029,1961.0
2004-03-15,10238.450195,1120.569946,1977.780029
2004-03-16,10103.410156,1104.48999,1952.780029
2004-03-17,10184.669922,1110.699951,1956.52002
2004-03-18,10298.959961,1123.75,1971.2600100000002
2004-03-19,10295.849609,1122.319946,1964.969971
2004-03-22,10185.929688,1109.780029,1929.02002
2004-03-23,10066.669922,1095.400024,1923.22998
2004-03-24,10065.410156,1093.949951,1908.040039
2004-03-25,10049.55957,1091.329956,1923.219971
2004-03-26,10218.370117,1109.189941,1963.52002
2004-03-29,10212.910156,1108.060059,1975.430054
2004-03-30,10327.629883,1122.469971,1985.6700440000002
2004-03-31,10380.889648,1127.0,2001.089966
2004-04-01,10357.519531,1126.209961,1996.449951
2004-04-02,10375.330078,1132.170044,2046.050049
2004-04-05,10470.589844,1141.810059,2055.98999
2004-04-06,10553.759766,1150.569946,2064.1298829999996
2004-04-07,10569.259766,1148.160034,2055.610107
2004-04-08,10482.769531,1140.530029,2074.580078
2004-04-12,10444.379883,1139.319946,2057.639893
2004-04-13,10516.049805,1145.199951,2072.949951
2004-04-14,10378.099609,1129.439941,2018.359985
2004-04-15,10377.950195,1128.170044,2026.52002
2004-04-16,10398.320313,1128.839966,2002.430054
2004-04-19,10451.620117,1134.560059,1995.369995
2004-04-20,10437.849609,1135.819946,2022.619995
2004-04-21,10311.870117,1118.150024,1987.219971
2004-04-22,10314.990234,1124.089966,1992.6500239999998
2004-04-23,10463.110352,1139.930054,2045.9200440000002
2004-04-26,10472.910156,1140.599976,2052.25
2004-04-27,10445.379883,1135.530029,2040.530029
2004-04-28,10476.669922,1138.109985,2026.439941
2004-04-29,10339.410156,1122.410034,1987.47998
2004-04-30,10273.05957,1113.890015,1962.4899899999998
2004-05-03,10227.269531,1107.300049,1928.719971
2004-05-04,10314.320313,1117.48999,1942.369995
2004-05-05,10316.980469,1119.550049,1954.9899899999998
2004-05-06,10308.200195,1121.530029,1945.869995
